full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Monreal,32,Premier League,2013/2014,Defender,Arsenal,1180,631,549,Spain,23,7,6,0,0,0,1,0,1,0,0,13,9,4,16,0,16,2,0,0.08,0.08,0,0,0,0,1.22,74,51,590,1180,0.15,373,159,66,20
Diego Alfredo Lugano Morena,38,Premier League,2013/2014,Defender,West Bromwich Albion,659,229,430,Uruguay,9,2,5,1,1,0,0,0,0,0,0,0,0,0,14,3,11,2,0,0.14,0,0.14,0.39,0,659,1.91,47,73,330,0,0.27,128,371,164,15
Scott Sinclair,29,Premier League,2013/2014,Midfielder,West Bromwich Albion,301,190,111,England,8,3,1,0,0,0,0,0,0,0,0,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0.9,100,38,0,0,0,316,313,-1,22
Leroy Fer,28,Premier League,2013/2014,Midfielder,Norwich City,2465,1248,1217,Netherlands,29,14,14,3,1,2,1,1,0,0,0,10,7,3,40,12,28,7,1,0.15,0.04,0.11,0.07,0.15,822,1.46,62,85,352,2465,0.26,156,221,-1,3
Robert Snodgrass,31,Premier League,2013/2014,Midfielder,Norwich City,2571,1311,1260,Scotland,30,15,14,6,4,2,2,2,0,0,1,9,6,3,39,12,27,6,0,0.28,0.07,0.21,0.27,0.14,429,1.37,66,86,429,1286,0.21,91,171,-1,1
Johan Elmander,37,Premier League,2013/2014,Forward,Norwich City,1489,712,777,Sweden,29,9,7,1,0,1,4,4,0,0,0,9,5,4,23,6,17,3,0,0.3,0.24,0.06,0,0.12,1489,1.39,65,51,496,372,0.18,211,41,-1,9
Davide Santon,27,Premier League,2013/2014,Defender,Newcastle United,2223,1149,1074,Italy,27,14,12,0,0,0,0,0,0,0,0,7,3,4,33,17,16,1,0,0,0,0,0,0,0,1.34,67,82,2223,0,0.04,284,277,92,15
Dan Gosling,28,Premier League,2013/2014,Midfielder,Newcastle United,361,192,169,England,8,2,2,0,0,0,0,0,0,0,0,2,2,0,8,4,4,1,0,0,0,0,0,0,0,1.99,45,45,361,0,0.25,282,276,-1,14
Pablo Daniel Osvaldo,32,Premier League,2013/2014,Forward,Southampton,856,425,431,Italy,13,4,5,3,3,0,0,0,0,0,0,4,3,1,9,3,6,3,0,0.32,0,0.32,0.64,0,285,0.95,95,66,285,0,0.32,48,275,-1,4
Craig Gardner,31,Premier League,2013/2014,Midfielder,Sunderland,763,403,360,England,18,3,4,2,2,0,2,2,0,1,0,6,4,2,16,8,8,5,0,0.47,0.24,0.24,0.45,0,382,1.89,48,42,153,382,0.59,74,42,-1,9
David Vaughan,35,Premier League,2013/2014,Midfielder,Sunderland,173,46,127,Wales,3,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,2.08,43,58,0,0,0,-1,-1,-1,21
Jason Puncheon,32,Premier League,2013/2014,Midfielder,Crystal Palace,2517,1320,1197,England,34,16,13,7,4,3,2,1,1,1,1,12,7,5,39,20,19,2,0,0.32,0.07,0.25,0.27,0.23,360,1.39,65,74,1259,1259,0.07,71,169,-1,2
Chris Herd,29,Premier League,2013/2014,Midfielder,Aston Villa,171,0,171,Australia,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,0,0,0,2.11,43,86,86,0,1.05,-1,-1,-1,13
Aly Cissokho,31,Premier League,2013/2014,Defender,Liverpool,1090,555,535,France,15,6,6,0,0,0,1,1,0,0,0,4,3,1,16,4,12,2,0,0.08,0.08,0,0,0,0,1.32,68,73,545,1090,0.17,274,158,88,13
Andrew Taylor,32,Premier League,2013/2014,Defender,Cardiff City,1574,944,630,England,18,11,7,0,0,0,0,0,0,0,0,4,3,1,30,17,13,0,0,0,0,0,0,0,0,1.72,52,87,0,0,0,268,264,149,12
Craig Noone,31,Premier League,2013/2014,Midfielder,Cardiff City,1224,770,454,England,17,8,5,1,0,1,1,1,0,0,0,2,2,0,25,13,12,2,0,0.15,0.07,0.07,0,0.2,1224,1.84,49,72,612,1224,0.15,188,166,-1,11
Matija Nastasić,25,Premier League,2013/2014,Defender,Manchester City,1028,552,476,Serbia,13,6,5,1,1,0,0,0,0,0,0,5,4,1,8,2,6,4,0,0.09,0,0.09,0.16,0,1028,0.7,129,79,257,0,0.35,175,261,7,15
Sandro Ranieri Guimarães Cordeiro,29,Premier League,2013/2014,Midfielder,Tottenham Hotspur,828,371,457,Brazil,17,5,5,1,1,0,0,0,0,0,0,7,5,2,14,4,10,6,0,0.11,0,0.11,0.24,0,828,1.52,59,49,138,0,0.65,154,260,-1,17
Jonathan de Guzmán,31,Premier League,2013/2014,Midfielder,Swansea City,2356,1273,1083,Netherlands,34,15,11,4,4,0,5,4,1,0,0,8,6,2,31,14,17,1,0,0.34,0.19,0.15,0.28,0,589,1.18,76,69,2356,471,0.04,119,66,-1,4
Roland Conde Lamah,30,Premier League,2013/2014,Forward,Swansea City,455,294,161,Belgium,9,2,2,2,1,1,2,1,1,0,0,1,1,0,11,9,2,1,0,0.79,0.4,0.4,0.31,0.56,228,2.18,41,51,455,228,0.2,35,5,-1,10
Ashley Young,33,Premier League,2013/2014,Midfielder,Manchester United,1030,459,571,England,20,5,8,2,2,0,1,0,1,0,0,9,4,5,16,4,12,4,0,0.26,0.09,0.17,0.39,0,515,1.4,64,52,258,1030,0.35,108,142,-1,8
Alexander Büttner,29,Premier League,2013/2014,Defender,Manchester United,497,291,206,Netherlands,8,3,2,0,0,0,0,0,0,0,0,3,1,2,7,5,2,2,0,0,0,0,0,0,0,1.27,71,62,249,0,0.36,304,305,76,19
Stevan Jovetić,29,Premier League,2013/2014,Forward,Manchester City,361,156,205,Montenegro,13,0,2,3,2,1,1,1,0,0,0,6,3,3,4,2,2,1,0,1,0.25,0.75,1.15,0.44,120,1,90,28,361,361,0.25,4,37,-1,10
Stephen Quinn,32,Premier League,2013/2014,Midfielder,Hull City,503,222,281,Republic of Ireland,15,2,2,0,0,0,0,0,0,0,0,3,2,1,9,3,6,0,0,0,0,0,0,0,0,1.61,56,34,0,0,0,301,302,-1,16
Bryan Oviedo,28,Premier League,2013/2014,Defender,Everton,718,330,388,Costa Rica,9,4,4,2,1,1,2,1,1,0,0,2,1,1,6,2,4,1,0,0.5,0.25,0.25,0.27,0.23,359,0.75,120,80,718,359,0.13,70,38,14,11
Yohan Cabaye,32,Premier League,2013/2014,Midfielder,Newcastle United,1507,682,825,France,19,8,9,7,2,5,2,2,0,0,0,5,2,3,17,8,9,5,0,0.54,0.12,0.42,0.26,0.55,215,1.02,89,79,301,754,0.3,32,120,-1,2
Loïc Rémy,31,Premier League,2013/2014,Forward,Newcastle United,2103,1049,1054,France,26,11,13,14,8,6,3,3,0,0,1,8,4,4,26,12,14,3,1,0.73,0.13,0.6,0.69,0.51,150,1.11,81,81,526,701,0.17,14,110,-1,1
Sébastien Aymar Bassong Nguena,32,Premier League,2013/2014,Defender,Norwich City,2378,1298,1080,Cameroon,27,15,12,0,0,0,0,0,0,0,0,10,8,2,41,10,31,1,0,0,0,0,0,0,0,1.55,58,88,2378,0,0.04,273,288,133,14
Anthony Pilkington,30,Premier League,2013/2014,Midfielder,Norwich City,832,405,427,Republic of Ireland,15,5,5,1,1,0,1,0,1,0,0,5,4,1,18,4,14,2,0,0.22,0.11,0.11,0.22,0,832,1.95,46,55,416,832,0.22,155,128,-1,7
Danny Fox,32,Premier League,2013/2014,Defender,Southampton,258,168,90,Scotland,3,2,1,0,0,0,1,1,0,0,0,1,1,0,4,3,1,0,0,0.35,0.35,0,0,0,0,1.4,65,86,0,258,0,-1,-1,-1,13
Maya Yoshida,30,Premier League,2013/2014,Defender,Southampton,632,270,362,Japan,8,3,4,1,0,1,0,0,0,0,0,3,0,3,10,7,3,0,0,0.14,0,0.14,0,0.25,632,1.42,63,79,0,0,0,125,285,113,11
Jack Collison,30,Premier League,2013/2014,Midfielder,West Ham United,463,196,267,Wales,10,3,3,0,0,0,0,0,0,0,0,3,2,1,9,4,5,0,0,0,0,0,0,0,0,1.75,51,46,0,0,0,300,267,-1,20
Matthew Taylor,36,Premier League,2013/2014,Midfielder,West Ham United,1412,702,710,England,20,8,8,0,0,0,0,0,0,0,0,7,3,4,19,11,8,3,0,0,0,0,0,0,0,1.21,74,71,471,0,0.19,303,307,-1,15
Oussama Assaidi,30,Premier League,2013/2014,Forward,Stoke City,1111,529,582,Morocco,19,5,7,4,3,1,0,0,0,0,0,3,2,1,14,1,13,1,0,0.32,0,0.32,0.51,0.15,278,1.13,79,58,1111,0,0.08,46,281,-1,5
Steven Fletcher,31,Premier League,2013/2014,Forward,Sunderland,1238,543,695,Scotland,20,6,7,3,1,2,0,0,0,0,0,7,4,3,20,8,12,1,0,0.22,0,0.22,0.17,0.26,413,1.45,62,62,1238,0,0.07,84,255,-1,6
Charalampos Mavrias,24,Premier League,2013/2014,Midfielder,Sunderland,149,76,73,Greece,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,3.02,30,37,0,0,0,-1,-1,-1,19
Martin Škrtel,33,Premier League,2013/2014,Defender,Liverpool,3222,1602,1620,Slovakia,36,18,18,7,4,3,1,0,1,0,0,8,5,3,49,17,32,6,0,0.22,0.03,0.2,0.22,0.17,460,1.37,66,90,537,3222,0.17,99,253,104,5
Jon Flanagan,25,Premier League,2013/2014,Defender,Liverpool,1898,873,1025,England,23,11,12,1,0,1,1,1,0,0,0,5,2,3,30,11,19,3,0,0.09,0.05,0.05,0,0.09,1898,1.42,63,83,633,1898,0.14,234,204,111,11
Luís Carlos Almeida da Cunha,32,Premier League,2013/2014,Midfielder,Manchester United,560,369,191,Portugal,11,5,2,0,0,0,0,0,0,0,0,1,0,1,10,7,3,0,0,0,0,0,0,0,0,1.61,56,51,0,0,0,309,298,-1,17
Javier Hernandez,30,Premier League,2013/2014,Forward,Manchester United,840,419,421,Mexico,24,3,3,4,2,2,3,0,3,0,0,6,3,3,7,6,1,2,0,0.75,0.32,0.43,0.43,0.43,210,0.75,120,35,420,280,0.21,29,21,-1,4
Mathieu Flamini,34,Premier League,2013/2014,Midfielder,Arsenal,1604,750,854,France,27,8,10,2,1,1,0,0,0,0,0,11,6,5,21,5,16,9,1,0.11,0,0.11,0.12,0.11,802,1.18,76,59,160,0,0.56,149,287,-1,10
Erik Lamela,26,Premier League,2013/2014,Midfielder,Tottenham Hotspur,327,64,263,Argentina,9,0,3,0,0,0,1,0,1,0,0,3,2,1,11,3,8,1,0,0.28,0.28,0,0,0,0,3.03,30,36,327,327,0.28,276,29,-1,21
Lewis Holtby,28,Premier League,2013/2014,Midfielder,Tottenham Hotspur,1491,733,758,Germany,26,8,9,2,0,2,3,1,2,0,0,7,4,3,31,16,15,3,0,0.3,0.18,0.12,0,0.24,746,1.87,48,57,497,497,0.18,143,76,-1,7
Adnan Januzaj,23,Premier League,2013/2014,Midfielder,Manchester United,1640,820,820,Belgium,27,7,8,4,1,3,3,2,1,0,0,9,3,6,17,10,7,7,0,0.38,0.16,0.22,0.11,0.33,410,0.93,96,61,234,547,0.38,89,88,-1,5
Jonny Evans,30,Premier League,2013/2014,Defender,Manchester United,1378,720,658,Northern Ireland,17,8,9,0,0,0,0,0,0,0,0,4,2,2,19,9,10,0,0,0,0,0,0,0,0,1.24,73,81,0,0,0,269,293,70,16
Adrian Mariappa,32,Premier League,2013/2014,Defender,Crystal Palace,2113,965,1148,Jamaica,24,10,13,1,1,0,1,0,1,0,0,9,5,4,29,15,14,6,0,0.09,0.04,0.04,0.09,0,2113,1.24,73,88,352,2113,0.26,237,216,69,9
Adlène Guédioura,33,Premier League,2013/2014,Midfielder,Crystal Palace,317,229,88,Algeria,8,3,1,0,0,0,0,0,0,0,0,2,1,1,4,3,1,0,0,0,0,0,0,0,0,1.14,79,40,0,0,0,267,295,-1,23
Jimmy Kébé,34,Premier League,2013/2014,Midfielder,Crystal Palace,190,43,147,Mali,6,0,2,0,0,0,0,0,0,0,0,1,1,0,7,1,6,0,0,0,0,0,0,0,0,3.32,27,32,0,0,0,-1,-1,-1,22
Barry Bannan,28,Premier League,2013/2014,Midfielder,Crystal Palace,1004,446,558,Scotland,15,6,7,1,0,1,1,1,0,0,0,5,3,2,13,5,8,1,0,0.18,0.09,0.09,0,0.16,1004,1.17,77,67,1004,1004,0.09,171,148,-1,8
Libor Kozák,29,Premier League,2013/2014,Forward,Aston Villa,780,382,398,Czech Republic,14,4,4,4,1,3,0,0,0,0,0,5,2,3,9,4,5,1,0,0.46,0,0.46,0.24,0.68,195,1.04,87,56,780,0,0.12,27,269,-1,5
Fernando Amorebieta Mardaras,33,Premier League,2013/2014,Defender,Fulham,1845,976,869,Venezuela,23,10,10,1,1,0,0,0,0,0,0,3,3,0,41,18,23,6,1,0.05,0,0.05,0.09,0,1845,2,45,80,264,0,0.34,236,278,169,11
Elsad Zverotić,32,Premier League,2013/2014,Defender,Fulham,405,140,265,Montenegro,6,2,3,0,0,0,0,0,0,0,0,0,0,0,16,3,13,0,0,0,0,0,0,0,0,3.56,25,68,0,0,0,281,280,182,26
Morgan Amalfitano,33,Premier League,2013/2014,Midfielder,West Bromwich Albion,2151,1139,1012,France,28,14,12,4,2,2,3,2,1,0,0,6,4,2,32,16,16,3,0,0.29,0.13,0.17,0.16,0.18,538,1.34,67,77,717,717,0.13,107,109,-1,3
Kévin Théophile-Catherine,29,Premier League,2013/2014,Defender,Cardiff City,2355,1185,1170,Martinique,28,13,13,0,0,0,0,0,0,0,0,6,3,3,44,20,24,3,0,0,0,0,0,0,0,1.68,54,84,785,0,0.11,275,299,143,15
Osazemwinde Peter Odemwingie,37,Premier League,2013/2014,Forward,Cardiff City,2096,1069,1027,Nigeria,30,13,13,7,5,2,1,1,0,0,0,6,4,2,30,13,17,4,0,0.34,0.04,0.3,0.42,0.18,299,1.29,70,70,524,2096,0.17,54,227,-1,1
Marko Arnautović,29,Premier League,2013/2014,Forward,Stoke City,2258,1357,901,Austria,30,16,11,4,2,2,7,6,1,1,0,8,7,1,26,14,12,3,0,0.44,0.28,0.16,0.13,0.2,565,1.04,87,75,753,323,0.12,113,30,-1,4
Stephen Ireland,32,Premier League,2013/2014,Midfielder,Stoke City,1388,743,645,Republic of Ireland,25,7,7,2,1,1,2,2,0,0,0,7,6,1,14,5,9,3,0,0.26,0.13,0.13,0.12,0.14,694,0.91,99,56,463,694,0.19,139,107,-1,6
Wilson Roberto Palacios Suazo,34,Premier League,2013/2014,Midfielder,Stoke City,514,80,434,Honduras,16,0,5,0,0,0,0,0,0,0,0,4,3,1,10,0,10,3,0,0,0,0,0,0,0,1.75,51,32,171,0,0.53,279,268,-1,20
Dedryck Boyata,27,Premier League,2013/2014,Defender,Manchester City,55,55,0,Belgium,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,-1,-1,-1,21
Wes Brown,39,Premier League,2013/2014,Defender,Sunderland,2064,1084,980,England,25,13,11,0,0,0,1,1,0,0,0,10,6,4,27,14,13,5,3,0.04,0.04,0,0,0,0,1.18,76,83,258,2064,0.35,280,217,60,18
Mesut Özil,30,Premier League,2013/2014,Midfielder,Arsenal,2149,1034,1115,Germany,26,12,13,5,5,0,9,4,5,0,0,13,9,4,22,3,19,0,0,0.59,0.38,0.21,0.44,0,430,0.92,98,83,0,239,0,95,9,-1,5
Thomas Vermaelen,33,Premier League,2013/2014,Defender,Arsenal,781,382,399,Belgium,14,4,3,0,0,0,1,1,0,0,0,5,4,1,14,3,11,0,0,0.12,0.12,0,0,0,0,1.61,56,56,0,781,0,283,122,140,18
Christian Eriksen,26,Premier League,2013/2014,Midfielder,Tottenham Hotspur,1982,1169,813,Denmark,25,14,9,7,5,2,8,6,2,0,0,9,6,3,28,14,14,3,0,0.68,0.36,0.32,0.38,0.22,283,1.27,71,79,661,248,0.14,44,12,-1,2
Gary Hooper,30,Premier League,2013/2014,Forward,Norwich City,2021,1030,991,England,32,11,11,6,5,1,2,0,2,1,0,9,7,2,37,12,25,0,0,0.36,0.09,0.27,0.44,0.09,337,1.65,55,63,0,1011,0,64,141,-1,2
Gareth Barry,37,Premier League,2013/2014,Midfielder,Everton,2849,1409,1440,England,32,16,16,3,3,0,4,3,1,0,0,13,7,6,27,13,14,10,0,0.22,0.13,0.09,0.19,0,950,0.85,106,89,285,712,0.32,172,112,-1,9
James McCarthy,28,Premier League,2013/2014,Midfielder,Everton,2854,1389,1465,Republic of Ireland,34,15,16,1,0,1,3,2,1,0,0,13,7,6,31,15,16,5,0,0.13,0.09,0.03,0,0.06,2854,0.98,92,84,571,951,0.16,261,140,-1,13
David Luiz,31,Premier League,2013/2014,Defender,Chelsea,1358,676,682,Brazil,19,7,8,0,0,0,1,0,1,0,0,8,5,3,10,4,6,6,0,0.07,0.07,0,0,0,0,0.66,136,71,226,1358,0.4,278,179,4,20
Samuel Eto'o Fils,37,Premier League,2013/2014,Forward,Chelsea,1304,874,430,Cameroon,21,12,4,9,9,0,2,2,0,0,0,10,7,3,9,6,3,1,0,0.76,0.14,0.62,0.93,0,145,0.62,145,62,1304,652,0.07,10,99,-1,2
Dwight Tiendalli,33,Premier League,2013/2014,Defender,Swansea City,752,438,314,Netherlands,10,5,4,0,0,0,0,0,0,0,0,1,1,0,12,5,7,0,0,0,0,0,0,0,0,1.44,63,75,0,0,0,266,279,121,15
Álvaro García Vázquez,27,Premier League,2013/2014,Forward,Swansea City,411,128,283,Spain,12,2,3,0,0,0,1,0,1,0,0,5,4,1,5,1,4,0,0,0.22,0.22,0,0,0,0,1.09,82,34,0,411,0,264,52,-1,14
Mamadou Sakho,28,Premier League,2013/2014,Defender,Liverpool,1480,607,873,France,18,7,10,1,1,0,0,0,0,0,0,1,0,1,24,7,17,0,0,0.06,0,0.06,0.15,0,1480,1.46,62,82,0,0,0,210,254,126,10
Victor Moses,27,Premier League,2013/2014,Midfielder,Liverpool,644,241,403,Nigeria,19,2,4,1,0,1,0,0,0,0,0,5,4,1,12,1,11,1,0,0.14,0,0.14,0,0.22,644,1.68,54,34,644,0,0.14,134,266,-1,9
Marc Albrighton,29,Premier League,2013/2014,Midfielder,Aston Villa,968,582,386,England,19,5,4,0,0,0,4,3,1,0,0,5,3,2,16,7,9,4,0,0.37,0.37,0,0,0,0,1.49,61,51,242,242,0.37,288,11,-1,12
Mike Williamson,35,Premier League,2013/2014,Defender,Newcastle United,2911,1440,1471,England,33,16,16,0,0,0,0,0,0,0,0,8,4,4,44,22,22,0,0,0,0,0,0,0,0,1.36,66,88,0,0,0,287,265,99,13
Abdoulaye Diagne-Fayé,40,Premier League,2013/2014,Defender,Hull City,270,180,90,Senegal,3,2,1,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0.67,135,90,0,0,0,-1,-1,-1,15
Lee Cattermole,30,Premier League,2013/2014,Midfielder,Sunderland,1758,776,982,England,24,10,11,1,0,1,0,0,0,0,0,6,3,3,27,11,16,6,1,0.05,0,0.05,0,0.09,1758,1.38,65,73,251,0,0.36,228,259,-1,13
George McCartney,37,Premier League,2013/2014,Defender,West Ham United,1841,990,851,Northern Ireland,22,11,9,0,0,0,0,0,0,0,0,7,5,2,27,11,16,4,0,0,0,0,0,0,0,1.32,68,84,460,0,0.2,306,256,87,18
Willian,30,Premier League,2013/2014,Midfielder,Chelsea,1679,982,697,Brazil,25,11,7,4,1,3,1,1,0,0,0,13,7,6,14,8,6,5,1,0.27,0.05,0.21,0.09,0.39,420,0.75,120,67,336,1679,0.27,92,206,-1,9
Mikel Arteta Amatriain,36,Premier League,2013/2014,Midfielder,Arsenal,2407,1237,1170,Spain,31,14,13,2,0,2,0,0,0,2,0,15,9,6,27,6,21,4,1,0.07,0,0.07,0,0.15,1204,1.01,89,78,481,0,0.19,192,310,-1,8
Nicklas Bendtner,30,Premier League,2013/2014,Forward,Arsenal,157,117,40,Denmark,9,1,0,2,2,0,0,0,0,0,0,4,3,1,1,0,1,0,0,1.15,0,1.15,1.54,0,79,0.57,157,17,0,0,0,-1,-1,-1,14
Jerome Thomas,35,Premier League,2013/2014,Midfielder,Crystal Palace,365,223,142,England,9,2,1,0,0,0,0,0,0,0,0,1,1,0,5,3,2,2,0,0,0,0,0,0,0,1.23,73,41,183,0,0.49,305,311,-1,15
Harry Kane,25,Premier League,2013/2014,Forward,Tottenham Hotspur,498,266,232,England,10,3,3,3,2,1,0,0,0,0,0,4,2,2,6,2,4,0,0,0.54,0,0.54,0.68,0.39,166,1.08,83,50,0,0,0,17,306,-1,6
Vlad Chiricheș,29,Premier League,2013/2014,Defender,Tottenham Hotspur,1413,766,647,Romania,17,9,7,1,0,1,0,0,0,0,0,6,4,2,19,10,9,1,0,0.06,0,0.06,0,0.14,1413,1.21,74,83,1413,0,0.06,209,304,65,15
Zeki Fryers,26,Premier League,2013/2014,Defender,Tottenham Hotspur,397,314,83,England,7,3,0,0,0,0,0,0,0,0,0,3,2,1,6,4,2,0,0,0,0,0,0,0,0,1.36,66,57,0,0,0,296,303,98,19
Micah Richards,30,Premier League,2013/2014,Defender,Manchester City,161,0,161,England,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1.12,81,81,0,0,0,-1,-1,-1,22
Jonathan Parr,30,Premier League,2013/2014,Defender,Crystal Palace,752,289,463,Norway,15,2,5,0,0,0,0,0,0,0,0,6,3,3,10,3,7,0,0,0,0,0,0,0,0,1.2,75,50,0,0,0,295,297,64,19
Luis Suárez,31,Premier League,2013/2014,Forward,Liverpool,2964,1434,1530,Uruguay,33,16,17,31,17,14,12,6,6,0,0,7,4,3,46,16,30,6,0,1.31,0.36,0.94,1.07,0.82,96,1.4,64,90,494,247,0.18,2,13,-1,1
Yannick Bolasie Yala,29,Premier League,2013/2014,Forward,Crystal Palace,2040,978,1062,Congo DR,29,11,12,0,0,0,4,3,1,0,0,10,5,5,23,14,9,2,1,0.18,0.18,0,0,0,0,1.01,89,70,680,510,0.13,293,77,-1,18
Rafael,28,Premier League,2013/2014,Defender,Manchester United,1421,790,631,Brazil,19,10,8,0,0,0,1,0,1,0,0,6,2,4,18,10,8,5,0,0.06,0.06,0,0,0,0,1.14,79,75,284,1421,0.32,291,186,53,15
Ryan Bertrand,29,Premier League,2013/2014,Defender,Chelsea,1455,678,777,England,17,8,9,0,0,0,0,0,0,0,0,2,1,1,29,13,16,3,0,0,0,0,0,0,0,1.79,50,86,485,0,0.19,314,292,153,17
Phil Bardsley,33,Premier League,2013/2014,Defender,Sunderland,2247,1086,1161,Scotland,26,13,13,2,2,0,0,0,0,0,0,8,4,4,40,18,22,9,0,0.08,0,0.08,0.17,0,1124,1.6,56,86,250,0,0.36,184,291,139,10
Andrea Dossena,37,Premier League,2013/2014,Defender,Sunderland,491,180,311,Italy,7,2,4,0,0,0,0,0,0,0,0,2,0,2,10,5,5,2,1,0,0,0,0,0,0,1.83,49,70,164,0,0.55,290,289,156,15
Carlton Cole Okirie,35,Premier League,2013/2014,Forward,West Ham United,848,487,361,England,26,5,4,5,3,2,1,1,0,0,0,10,6,4,11,8,3,1,0,0.64,0.11,0.53,0.55,0.5,170,1.17,77,33,848,848,0.11,21,127,-1,2
Massadio Haïdara,25,Premier League,2013/2014,Defender,Newcastle United,425,194,231,France,11,1,2,0,0,0,0,0,0,0,0,2,1,1,12,3,9,2,0,0,0,0,0,0,0,2.54,35,39,213,0,0.42,313,286,178,12
Martín Gastón Demichelis,37,Premier League,2013/2014,Defender,Manchester City,2430,1170,1260,Argentina,27,13,14,2,2,0,1,1,0,0,0,12,7,5,21,8,13,6,0,0.11,0.04,0.07,0.15,0,1215,0.78,116,90,405,2430,0.22,198,211,15,11
Eldin Jakupovic,34,Premier League,2013/2014,Goalkeeper,Hull City,90,0,90,Switzerland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,21
Ashkan Dejagah,32,Premier League,2013/2014,Midfielder,Fulham,1297,584,713,Iran,22,5,8,5,4,1,2,1,1,0,0,3,3,0,37,16,21,5,0,0.49,0.14,0.35,0.62,0.13,259,2.57,35,59,259,649,0.35,40,101,-1,2
Steven Reid,37,Premier League,2013/2014,Defender,West Bromwich Albion,1308,646,662,Republic of Ireland,16,8,8,0,0,0,0,0,0,0,0,2,1,1,24,12,12,3,0,0,0,0,0,0,0,1.65,55,82,436,0,0.21,292,283,142,23
Sam Gallagher,23,Premier League,2013/2014,Forward,Southampton,379,226,153,England,18,2,1,1,1,0,0,0,0,0,0,7,2,5,3,2,1,0,0,0.24,0,0.24,0.4,0,379,0.71,126,21,0,0,0,73,308,-1,10
Moussa Dembélé,22,Premier League,2013/2014,Forward,Fulham,88,81,7,France,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,3.07,29,44,0,0,0,-1,-1,-1,16
Paulo Dino Gazzaniga,26,Premier League,2013/2014,Goalkeeper,Southampton,662,360,302,Argentina,8,4,3,0,0,0,0,0,0,0,0,1,0,1,14,8,6,0,0,0,0,0,0,0,0,1.9,47,83,0,0,0,294,271,162,22
Emmanuel Adebayor,34,Premier League,2013/2014,Forward,Tottenham Hotspur,1808,890,918,Togo,21,10,10,11,4,7,4,3,1,1,1,7,5,2,26,9,17,0,0,0.75,0.2,0.55,0.4,0.69,164,1.29,70,86,0,452,0,16,63,-1,1
Zoltán Gera,39,Premier League,2013/2014,Forward,West Bromwich Albion,483,328,155,Hungary,14,3,2,0,0,0,1,1,0,0,0,2,1,1,9,6,3,1,0,0.19,0.19,0,0,0,0,1.68,54,35,483,483,0.19,297,71,-1,24
Antolín Alcáraz Viveros,36,Premier League,2013/2014,Defender,Everton,494,224,270,Paraguay,6,2,3,0,0,0,0,0,0,0,0,1,1,0,11,4,7,0,0,0,0,0,0,0,0,2,45,82,0,0,0,298,270,167,14
Darren Fletcher,34,Premier League,2013/2014,Midfielder,Manchester United,780,332,448,Scotland,12,4,5,0,0,0,0,0,0,0,0,6,1,5,8,3,5,0,0,0,0,0,0,0,0,0.92,98,65,0,0,0,299,294,-1,14
Nabil Bentaleb,24,Premier League,2013/2014,Midfielder,Tottenham Hotspur,1068,492,576,Algeria,15,5,6,0,0,0,1,0,1,0,0,4,3,1,20,8,12,2,0,0.08,0.08,0,0,0,0,1.69,53,71,534,1068,0.17,289,153,-1,26
Jack Butland,25,Premier League,2013/2014,Goalkeeper,Stoke City,224,134,90,England,3,1,1,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,2.41,37,75,0,0,0,-1,-1,-1,21
Kevin McNaughton,36,Premier League,2013/2014,Defender,Cardiff City,281,0,281,Scotland,5,0,3,0,0,0,0,0,0,0,0,1,0,1,7,0,7,0,0,0,0,0,0,0,0,2.24,40,56,0,0,0,307,290,175,14
Tomáš Kalas,25,Premier League,2013/2014,Defender,Chelsea,180,0,180,Czech Republic,2,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.5,180,90,0,0,0,-1,-1,-1,16
