full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Danny Drinkwater,28,Premier League,2015/2016,Midfielder,Leicester City,3039,1515,1524,England,35,18,17,2,1,1,7,4,3,0,0,15,9,6,27,13,14,5,1,0.27,0.21,0.06,0.06,0.06,1520,0.8,113,87,608,434,0.15,209,55,-1,9
Riyad Mahrez,27,Premier League,2015/2016,Midfielder,Leicester City,3057,1649,1408,Algeria,37,19,17,17,5,12,11,7,4,4,2,15,9,6,25,15,10,1,0,0.82,0.32,0.5,0.27,0.77,180,0.74,122,83,3057,278,0.03,17,22,-1,2
Jamie Vardy,31,Premier League,2015/2016,Forward,Leicester City,3140,1576,1564,England,36,18,18,24,14,10,6,3,3,5,1,14,8,6,30,15,15,7,1,0.86,0.17,0.69,0.8,0.58,131,0.86,105,87,449,523,0.2,4,79,-1,1
Christian Fuchs,32,Premier League,2015/2016,Defender,Leicester City,2710,1352,1358,Austria,32,15,15,0,0,0,4,2,2,0,0,15,9,6,19,8,11,4,0,0.13,0.13,0,0,0,0,0.63,143,85,678,678,0.13,320,111,8,18
N'Golo Kanté,27,Premier League,2015/2016,Midfielder,Leicester City,3020,1376,1644,France,37,15,18,1,1,0,4,1,3,0,0,15,9,6,27,11,16,3,0,0.15,0.12,0.03,0.07,0,3020,0.8,112,82,1007,755,0.09,255,126,-1,12
José Leonardo Ulloa,32,Premier League,2015/2016,Forward,Leicester City,967,487,480,Argentina,29,3,4,6,5,1,2,1,1,1,0,13,8,5,10,5,5,0,0,0.74,0.19,0.56,0.92,0.19,161,0.93,97,33,0,484,0,11,73,-1,3
Costel Pantilimon,31,Premier League,2015/2016,Goalkeeper,Sunderland,1530,720,810,Romania,17,8,9,0,0,0,0,0,0,0,0,3,2,1,31,9,22,3,0,0,0,0,0,0,0,1.82,49,90,510,0,0.18,321,346,163,14
Younes Kaboul,32,Premier League,2015/2016,Defender,Sunderland,2009,962,1047,France,23,10,12,0,0,0,1,1,0,0,0,7,5,2,27,10,17,5,1,0.04,0.04,0,0,0,0,1.21,74,87,402,2009,0.22,322,226,82,23
Billy Jones,31,Premier League,2015/2016,Defender,Sunderland,2033,990,1043,England,24,11,12,1,1,0,1,0,1,0,0,2,1,1,44,13,31,8,0,0.09,0.04,0.04,0.09,0,2033,1.95,46,85,254,2033,0.35,234,225,171,12
Sebastián Coates Nión,28,Premier League,2015/2016,Defender,Sunderland,1229,666,563,Uruguay,16,7,7,0,0,0,1,0,1,0,0,3,2,1,29,9,20,4,0,0.07,0.07,0,0,0,0,2.12,42,77,307,1229,0.29,323,193,177,28
Patrick van Aanholt,28,Premier League,2015/2016,Defender,Sunderland,2970,1440,1530,Netherlands,33,16,17,4,3,1,3,1,2,0,0,6,4,2,52,16,36,2,0,0.21,0.09,0.12,0.19,0.06,743,1.58,57,90,1485,990,0.06,148,157,147,3
Jeremain Lens,31,Premier League,2015/2016,Midfielder,Sunderland,1295,620,675,Netherlands,20,7,7,3,1,2,3,1,2,0,0,3,2,1,25,8,17,5,1,0.42,0.21,0.21,0.15,0.27,432,1.74,52,65,259,432,0.35,94,51,-1,6
Adam Johnson,31,Premier League,2015/2016,Midfielder,Sunderland,1143,486,657,England,19,5,6,2,1,1,5,2,3,1,0,2,2,0,27,4,23,3,0,0.55,0.39,0.16,0.19,0.14,572,2.13,42,60,381,229,0.24,118,13,-1,7
Lee Cattermole,30,Premier League,2015/2016,Midfielder,Sunderland,2217,1332,885,England,31,15,12,0,0,0,0,0,0,0,0,7,5,2,33,16,17,8,0,0,0,0,0,0,0,1.34,67,72,277,0,0.32,324,342,-1,27
Sebastian Larsson,33,Premier League,2015/2016,Midfielder,Sunderland,547,165,382,Sweden,18,2,4,0,0,0,1,0,1,0,0,6,4,2,10,2,8,2,0,0.16,0.16,0,0,0,0,1.65,55,30,274,547,0.33,325,85,-1,26
Jack Rodwell,27,Premier League,2015/2016,Midfielder,Sunderland,1157,414,743,England,22,3,6,1,0,1,0,0,0,0,0,0,0,0,25,5,20,5,0,0.08,0,0.08,0,0.12,1157,1.94,46,53,231,0,0.39,191,341,-1,10
Jermain Defoe,36,Premier League,2015/2016,Forward,Sunderland,2550,1356,1194,England,33,15,13,15,4,11,1,1,0,1,0,7,5,2,43,15,28,3,0,0.56,0.04,0.53,0.27,0.83,170,1.52,59,77,850,2550,0.11,14,213,-1,1
Steven Fletcher,31,Premier League,2015/2016,Forward,Sunderland,1014,500,514,Scotland,16,6,5,4,2,2,0,0,0,0,0,3,2,1,20,7,13,0,0,0.36,0,0.36,0.36,0.35,254,1.78,51,63,0,0,0,35,383,-1,4
John O'Shea,37,Premier League,2015/2016,Defender,Sunderland,2007,905,1102,Republic of Ireland,28,11,12,0,0,0,0,0,0,0,0,5,3,2,35,9,26,2,0,0,0,0,0,0,0,1.57,57,72,1004,0,0.09,313,380,145,25
Danny Graham,33,Premier League,2015/2016,Forward,Sunderland,358,145,213,England,10,1,3,0,0,0,0,0,0,0,0,1,0,1,10,3,7,0,0,0,0,0,0,0,0,2.51,36,36,0,0,0,326,377,-1,24
Vito Mannone,30,Premier League,2015/2016,Goalkeeper,Sunderland,1710,990,720,Italy,19,11,8,0,0,0,0,0,0,0,0,4,3,1,21,10,11,2,0,0,0,0,0,0,0,1.11,81,90,855,0,0.11,328,376,56,19
Tim Howard,39,Premier League,2015/2016,Goalkeeper,Everton,2250,1260,990,USA,25,14,11,0,0,0,0,0,0,0,0,7,2,5,32,22,10,1,0,0,0,0,0,0,0,1.28,70,90,2250,0,0.04,329,363,98,18
Phil Jagielka,36,Premier League,2015/2016,Defender,Everton,1852,900,952,England,21,10,11,0,0,0,0,0,0,0,0,7,2,5,23,14,9,0,0,0,0,0,0,0,0,1.12,81,88,0,0,0,330,370,61,22
Séamus Coleman,30,Premier League,2015/2016,Defender,Everton,2386,1324,1062,Republic of Ireland,28,15,12,1,0,1,3,1,2,0,0,7,2,5,31,23,8,4,0,0.15,0.11,0.04,0,0.08,2386,1.17,77,85,597,795,0.15,240,137,76,12
John Stones,24,Premier League,2015/2016,Defender,Everton,2779,1350,1429,England,33,15,16,0,0,0,0,0,0,0,0,8,2,6,42,22,20,3,0,0,0,0,0,0,0,1.36,66,84,926,0,0.1,331,367,112,26
Brendan Galloway,22,Premier League,2015/2016,Defender,Everton,1223,685,538,England,15,8,6,0,0,0,1,1,0,0,0,3,1,2,18,11,7,2,0,0.07,0.07,0,0,0,0,1.32,68,82,612,1223,0.15,332,179,107,25
Gareth Barry,37,Premier League,2015/2016,Midfielder,Everton,2837,1351,1486,England,33,15,17,0,0,0,1,1,0,0,0,10,3,7,39,22,17,7,1,0.03,0.03,0,0,0,0,1.24,73,86,405,2837,0.22,333,241,-1,24
James McCarthy,28,Premier League,2015/2016,Midfielder,Everton,2435,1145,1290,Republic of Ireland,29,14,15,2,1,1,2,2,0,0,0,8,3,5,36,18,18,7,1,0.15,0.07,0.07,0.08,0.07,1218,1.33,68,84,348,1218,0.26,199,181,-1,10
Tom Cleverley,29,Premier League,2015/2016,Midfielder,Everton,1613,892,721,England,22,9,8,2,1,1,4,3,1,0,0,5,1,4,26,15,11,1,0,0.33,0.22,0.11,0.1,0.12,807,1.45,62,73,1613,403,0.06,158,47,-1,8
Ross Barkley,24,Premier League,2015/2016,Midfielder,Everton,3087,1541,1546,England,38,17,19,8,5,3,8,6,2,2,0,10,3,7,48,28,20,4,0,0.47,0.23,0.23,0.29,0.17,386,1.4,64,81,772,386,0.12,87,39,-1,2
Kevin Mirallas,31,Premier League,2015/2016,Forward,Everton,1004,376,628,Belgium,23,5,5,4,2,2,2,0,2,0,0,7,2,5,14,3,11,3,2,0.54,0.18,0.36,0.48,0.29,251,1.25,72,44,251,502,0.36,37,78,-1,5
Romelu Lukaku,25,Premier League,2015/2016,Forward,Everton,3176,1503,1673,Belgium,37,17,19,18,9,9,6,5,1,1,1,10,3,7,49,26,23,3,0,0.68,0.17,0.51,0.54,0.48,176,1.39,65,86,1059,529,0.09,16,84,-1,1
Arouna Koné,35,Premier League,2015/2016,Forward,Everton,1457,878,579,Côte d'Ivoire,25,9,7,5,4,1,4,3,1,0,0,8,2,6,19,15,4,1,0,0.56,0.25,0.31,0.41,0.16,291,1.17,77,58,1457,364,0.06,58,33,-1,4
Bryan Oviedo,28,Premier League,2015/2016,Defender,Everton,998,465,533,Costa Rica,14,6,6,0,0,0,1,1,0,0,0,4,1,3,17,7,10,0,0,0.09,0.09,0,0,0,0,1.53,59,71,0,998,0,334,159,142,23
Steven Naismith,32,Premier League,2015/2016,Forward,Everton,1330,725,605,Scotland,23,8,7,4,4,0,1,1,0,0,0,4,0,4,26,18,8,3,0,0.34,0.07,0.27,0.5,0,333,1.76,51,58,443,1330,0.2,73,191,-1,7
Joel Robles Blázquez,28,Premier League,2015/2016,Goalkeeper,Everton,1170,450,720,Spain,13,5,8,0,0,0,0,0,0,0,0,3,1,2,19,6,13,1,0,0,0,0,0,0,0,1.46,62,90,1170,0,0.08,335,343,126,21
Leon Osman,37,Premier League,2015/2016,Midfielder,Everton,217,126,91,England,9,1,1,0,0,0,0,0,0,0,0,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0.41,217,24,0,0,0,-1,-1,-1,20
Tyias Browning,24,Premier League,2015/2016,Defender,Everton,299,135,164,England,5,1,2,0,0,0,0,0,0,0,0,2,0,2,5,3,2,1,0,0,0,0,0,0,0,1.51,60,60,299,0,0.3,336,344,137,19
Heurelho da Silva Gomes,37,Premier League,2015/2016,Goalkeeper,Watford,3397,1710,1687,Brazil,38,19,19,0,0,0,0,0,0,0,0,11,8,3,47,18,29,4,0,0,0,0,0,0,0,1.25,72,89,849,0,0.11,337,385,87,12
Sebastian Prödl,31,Premier League,2015/2016,Defender,Watford,1776,750,1026,Austria,21,8,11,2,1,1,0,0,0,0,0,5,4,1,27,8,19,5,0,0.1,0,0.1,0.12,0.09,888,1.37,66,85,355,0,0.25,166,416,115,5
José Holebas,34,Premier League,2015/2016,Defender,Watford,946,406,540,Greece,11,5,6,0,0,0,0,0,0,0,0,2,2,0,16,4,12,2,0,0,0,0,0,0,0,1.52,59,86,473,0,0.19,338,419,139,19
Allan Nyom,30,Premier League,2015/2016,Defender,Watford,2475,1060,1415,Cameroon,32,12,17,0,0,0,1,0,1,0,0,10,7,3,33,10,23,8,0,0.04,0.04,0,0,0,0,1.2,75,77,309,2475,0.29,339,217,80,18
Craig Cathcart,29,Premier League,2015/2016,Defender,Watford,3034,1576,1458,Northern Ireland,35,18,16,1,1,0,0,0,0,0,0,10,8,2,44,16,28,3,0,0.03,0,0.03,0.06,0,3034,1.31,69,87,1011,0,0.09,253,426,104,6
Miguel Arturo Layún Prado,30,Premier League,2015/2016,Defender,Watford,132,55,77,Mexico,3,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.68,0,0.68,0,1.17,132,0,0,44,0,0,0,-1,-1,-1,7
Valon Behrami,33,Premier League,2015/2016,Midfielder,Watford,1278,679,599,Switzerland,21,8,6,0,0,0,1,1,0,0,0,9,7,2,15,5,10,4,1,0.07,0.07,0,0,0,0,1.06,85,61,256,1278,0.35,371,180,-1,17
José Manuel Jurado,32,Premier League,2015/2016,Midfielder,Watford,2027,1107,920,Spain,27,15,12,0,0,0,0,0,0,0,0,8,6,2,27,11,16,3,0,0,0,0,0,0,0,1.2,75,75,676,0,0.13,342,428,-1,16
Etienne Capoue,30,Premier League,2015/2016,Midfielder,Watford,2822,1484,1338,France,33,17,16,0,0,0,1,0,1,0,0,11,8,3,34,14,20,7,0,0.03,0.03,0,0,0,0,1.08,83,86,403,2822,0.22,372,244,-1,15
Ikechi Anya,30,Premier League,2015/2016,Midfielder,Watford,1680,889,791,Scotland,28,10,7,0,0,0,1,1,0,0,0,8,6,2,24,9,15,0,0,0.05,0.05,0,0,0,0,1.29,70,60,0,1680,0,403,205,-1,14
Troy Deeney,30,Premier League,2015/2016,Forward,Watford,3292,1704,1588,England,38,19,17,13,6,7,7,4,3,6,1,11,8,3,45,18,27,6,0,0.55,0.19,0.36,0.32,0.4,253,1.23,73,87,549,470,0.16,34,71,-1,2
Juan Carlos Paredes Reasco,31,Premier League,2015/2016,Defender,Watford,765,506,259,Ecuador,17,5,2,0,0,0,0,0,0,0,0,5,4,1,11,5,6,1,0,0,0,0,0,0,0,1.29,70,45,765,0,0.12,405,397,100,13
Odion Jude Ighalo,29,Premier League,2015/2016,Forward,Watford,3153,1685,1468,Nigeria,37,19,17,15,8,7,3,1,2,0,0,11,8,3,43,18,25,4,0,0.51,0.09,0.43,0.43,0.43,210,1.23,73,85,788,1051,0.11,24,161,-1,1
Ben Watson,33,Premier League,2015/2016,Midfielder,Watford,2815,1370,1445,England,35,15,16,2,1,1,0,0,0,0,0,10,7,3,40,16,24,4,0,0.06,0,0.06,0.07,0.06,1408,1.28,70,80,704,0,0.13,208,337,-1,4
Thibaut Courtois,26,Premier League,2015/2016,Goalkeeper,Chelsea,2020,1120,900,Belgium,23,13,10,0,0,0,0,0,0,0,0,5,0,5,27,18,9,3,2,0,0,0,0,0,0,1.2,75,88,404,0,0.22,406,271,79,21
John Terry,37,Premier League,2015/2016,Defender,Chelsea,1991,1118,873,England,24,13,11,1,1,0,0,0,0,0,0,6,2,4,33,20,13,5,2,0.05,0,0.05,0.08,0,1991,1.49,60,83,332,0,0.27,215,257,132,15
Gary Cahill,32,Premier League,2015/2016,Defender,Chelsea,1955,1201,754,England,23,13,8,2,1,1,1,1,0,0,0,2,1,1,36,23,13,2,0,0.14,0.05,0.09,0.07,0.12,978,1.66,54,85,978,1955,0.09,175,206,151,12
Branislav Ivanović,34,Premier League,2015/2016,Defender,Chelsea,2918,1500,1418,Serbia,33,17,16,2,1,1,2,1,1,0,0,8,2,6,42,24,18,5,0,0.12,0.06,0.06,0.06,0.06,1459,1.3,69,88,584,1459,0.15,205,196,102,11
Cesar Azpilicueta,29,Premier League,2015/2016,Defender,Chelsea,3201,1494,1707,Spain,37,17,19,2,1,1,3,1,2,0,0,9,3,6,47,25,22,7,0,0.14,0.08,0.06,0.06,0.05,1601,1.32,68,87,457,1067,0.2,211,177,108,10
Cesc Fabregas,31,Premier League,2015/2016,Midfielder,Chelsea,2899,1462,1437,Spain,37,17,16,5,4,1,7,4,3,2,0,8,3,5,42,25,17,5,0,0.37,0.22,0.16,0.25,0.06,580,1.3,69,78,580,414,0.16,116,42,-1,3
Willian,30,Premier League,2015/2016,Midfielder,Chelsea,2750,1531,1219,Brazil,35,18,14,5,2,3,6,5,1,0,0,7,2,5,39,25,14,5,0,0.36,0.2,0.16,0.12,0.22,550,1.28,71,79,550,458,0.16,117,62,-1,4
Nemanja Matić,30,Premier League,2015/2016,Midfielder,Chelsea,2418,1158,1260,Serbia,33,13,15,2,0,2,2,1,1,0,0,8,3,5,34,15,19,6,1,0.15,0.07,0.07,0,0.14,1209,1.27,71,73,403,1209,0.22,196,184,-1,9
Eden Hazard,27,Premier League,2015/2016,Midfielder,Chelsea,2191,944,1247,Belgium,31,10,15,4,1,3,3,0,3,0,0,8,3,5,30,11,19,2,0,0.29,0.12,0.16,0.1,0.22,548,1.23,73,71,1096,730,0.08,119,121,-1,5
Oscar dos Santos Emboaba Júnior,27,Premier League,2015/2016,Midfielder,Chelsea,1774,894,880,Brazil,27,11,9,3,2,1,3,1,2,1,1,8,2,6,22,16,6,4,0,0.3,0.15,0.15,0.2,0.1,591,1.12,81,66,444,591,0.2,124,90,-1,6
Diego Da Silva Costa,30,Premier League,2015/2016,Forward,Chelsea,2378,1242,1136,Spain,28,14,13,12,7,5,6,3,3,0,0,6,3,3,40,21,19,8,0,0.68,0.23,0.45,0.51,0.4,198,1.51,59,85,297,396,0.3,22,41,-1,1
Asmir Begović,31,Premier League,2015/2016,Goalkeeper,Chelsea,1397,587,810,Bosnia and Herzegovina,17,6,9,0,0,0,0,0,0,0,0,4,3,1,23,10,13,0,0,0,0,0,0,0,0,1.48,61,82,0,0,0,407,254,130,23
Kurt Zouma,24,Premier League,2015/2016,Defender,Chelsea,1917,883,1034,France,23,10,11,1,1,0,1,0,1,0,0,8,3,5,25,11,14,0,0,0.09,0.05,0.05,0.1,0,1917,1.17,77,83,0,1917,0,222,210,74,19
Radamel Falcao,32,Premier League,2015/2016,Forward,Chelsea,228,134,94,Colombia,10,1,0,1,1,0,0,0,0,0,0,0,0,0,7,5,2,1,0,0.39,0,0.39,0.67,0,228,2.76,33,23,228,0,0.39,-1,-1,-1,16
Ramires Santos do Nascimento,31,Premier League,2015/2016,Midfielder,Chelsea,608,258,350,Brazil,12,3,4,2,1,1,0,0,0,0,0,4,3,1,10,4,6,1,0,0.3,0,0.3,0.35,0.26,304,1.48,61,51,608,0,0.15,61,258,-1,7
John Michael Nchekwube Obinna,31,Premier League,2015/2016,Midfielder,Chelsea,1780,752,1028,Nigeria,25,8,11,0,0,0,1,0,1,0,0,6,1,5,24,14,10,6,0,0.05,0.05,0,0,0,0,1.21,74,71,297,1780,0.3,408,207,-1,22
Loïc Rémy,31,Premier League,2015/2016,Forward,Chelsea,284,140,144,France,13,1,2,1,0,1,0,0,0,0,0,4,2,2,5,3,2,0,0,0.32,0,0.32,0,0.63,284,1.58,57,22,0,0,0,51,291,-1,17
Victor Moses,27,Premier League,2015/2016,Midfielder,West Ham United,982,450,532,Nigeria,21,5,8,1,0,1,2,0,2,0,0,5,3,2,19,7,12,0,0,0.27,0.18,0.09,0,0.17,982,1.74,52,47,0,491,0,180,76,-1,12
Łukasz Fabiański,33,Premier League,2015/2016,Goalkeeper,Swansea City,3330,1620,1710,Poland,37,18,19,0,0,0,1,1,0,0,0,9,8,1,49,19,30,1,0,0.03,0.03,0,0,0,0,1.32,68,90,3330,3330,0.03,409,243,106,17
Kyle Naughton,30,Premier League,2015/2016,Defender,Swansea City,1762,749,1013,England,27,8,11,0,0,0,3,0,3,0,0,7,6,1,25,11,14,3,1,0.15,0.15,0,0,0,0,1.28,70,65,441,587,0.2,410,93,99,22
Neil Taylor,29,Premier League,2015/2016,Defender,Swansea City,2947,1530,1417,Wales,34,17,16,0,0,0,1,0,1,0,0,8,7,1,45,19,26,4,0,0.03,0.03,0,0,0,0,1.37,65,87,737,2947,0.12,411,242,117,24
Ashley Williams,34,Premier League,2015/2016,Defender,Swansea City,3240,1620,1620,Wales,36,18,18,2,1,1,1,0,1,0,0,9,8,1,48,19,29,8,0,0.08,0.03,0.06,0.06,0.06,1620,1.33,68,90,405,3240,0.22,213,229,109,6
Federico Fernández,29,Premier League,2015/2016,Defender,Swansea City,2880,1440,1440,Argentina,32,16,16,1,1,0,1,0,1,0,0,8,8,0,42,14,28,3,0,0.06,0.03,0.03,0.06,0,2880,1.31,69,90,960,2880,0.09,257,232,105,8
Sung-Yeung Ki,29,Premier League,2015/2016,Midfielder,Swansea City,1851,838,1013,South Korea,28,9,12,2,1,1,1,1,0,0,0,6,5,1,31,14,17,4,0,0.15,0.05,0.1,0.11,0.09,926,1.51,60,66,463,1851,0.19,164,208,-1,7
Jonjo Shelvey,26,Premier League,2015/2016,Midfielder,Swansea City,2268,1056,1212,England,31,11,14,1,1,0,5,4,1,1,0,8,7,1,38,13,25,8,0,0.24,0.2,0.04,0.09,0,2268,1.51,60,73,284,454,0.32,228,66,-1,9
Gylfi Sigurdsson,29,Premier League,2015/2016,Midfielder,Swansea City,2916,1443,1473,Iceland,36,16,16,11,4,7,3,3,0,3,0,9,8,1,43,16,27,6,0,0.43,0.09,0.34,0.25,0.43,265,1.33,68,81,486,972,0.19,42,153,-1,2
Jefferson Antonio Montero Vite,29,Premier League,2015/2016,Midfielder,Swansea City,1355,776,579,Ecuador,23,9,5,0,0,0,2,2,0,0,0,4,4,0,20,9,11,0,0,0.13,0.13,0,0,0,0,1.33,68,59,0,678,0,412,117,-1,23
Bafétimbi Gomis,33,Premier League,2015/2016,Forward,Swansea City,1696,874,822,France,33,9,9,6,2,4,0,0,0,1,0,8,7,1,24,11,13,0,0,0.32,0,0.32,0.21,0.44,283,1.27,71,51,0,0,0,52,335,-1,3
Andre Ayew,28,Premier League,2015/2016,Forward,Swansea City,2940,1543,1397,Ghana,34,18,16,12,8,4,2,1,1,0,0,7,7,0,43,20,23,5,0,0.43,0.06,0.37,0.47,0.26,245,1.32,68,86,588,1470,0.15,31,200,-1,1
Jack Cork,29,Premier League,2015/2016,Midfielder,Swansea City,2543,1182,1361,England,35,13,15,1,1,0,2,0,2,0,0,9,8,1,29,6,23,3,0,0.11,0.07,0.04,0.08,0,2543,1.03,88,73,848,1272,0.11,229,192,-1,10
Wayne Routledge,33,Premier League,2015/2016,Midfielder,Swansea City,1683,807,876,England,28,11,11,2,0,2,1,0,1,0,0,6,6,0,27,11,16,3,0,0.16,0.05,0.11,0,0.21,842,1.44,62,60,561,1683,0.16,151,211,-1,4
Éderzito António Macedo Lopes,30,Premier League,2015/2016,Forward,Swansea City,267,106,161,Portugal,13,1,1,0,0,0,0,0,0,0,0,1,1,0,5,2,3,0,0,0,0,0,0,0,0,1.69,53,21,0,0,0,-1,-1,-1,21
Kristoffer Nordfeldt,29,Premier League,2015/2016,Goalkeeper,Swansea City,90,90,0,Sweden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,20
Àngel Rangel Zaragoza,36,Premier League,2015/2016,Defender,Swansea City,1821,991,830,Spain,23,11,9,0,0,0,0,0,0,0,0,5,5,0,27,9,18,6,0,0,0,0,0,0,0,1.33,67,79,304,0,0.3,413,333,110,19
Kyle Bartley,27,Premier League,2015/2016,Defender,Swansea City,284,181,103,England,5,2,1,0,0,0,0,0,0,0,0,1,0,1,6,5,1,2,0,0,0,0,0,0,0,1.9,47,57,142,0,0.63,414,328,169,18
Tim Krul,30,Premier League,2015/2016,Goalkeeper,Newcastle United,720,360,360,Netherlands,8,4,4,0,0,0,0,0,0,0,0,1,0,1,17,7,10,0,0,0,0,0,0,0,0,2.13,42,90,0,0,0,415,327,178,14
Fabricio Coloccini,36,Premier League,2015/2016,Defender,Newcastle United,2293,1170,1123,Argentina,26,13,13,1,1,0,0,0,0,0,0,5,3,2,43,17,26,3,1,0.04,0,0.04,0.08,0,2293,1.69,53,88,573,0,0.16,231,325,155,9
Daryl Janmaat,29,Premier League,2015/2016,Defender,Newcastle United,2755,1414,1341,Netherlands,32,16,16,2,2,0,4,3,1,0,0,4,3,1,55,21,34,7,1,0.2,0.13,0.07,0.13,0,1378,1.8,50,86,394,689,0.23,198,115,161,6
Massadio Haïdara,25,Premier League,2015/2016,Defender,Newcastle United,555,285,270,France,7,3,3,0,0,0,0,0,0,0,0,1,0,1,9,5,4,1,0,0,0,0,0,0,0,1.46,62,79,555,0,0.16,416,318,127,26
Chancel Mbemba Mangulu,24,Premier League,2015/2016,Defender,Newcastle United,2924,1530,1394,Congo DR,33,17,16,0,0,0,0,0,0,0,0,7,4,3,50,20,30,5,0,0,0,0,0,0,0,1.54,58,89,585,0,0.15,404,261,144,25
Gabriel Obertan,29,Premier League,2015/2016,Midfielder,Newcastle United,279,128,151,France,5,1,2,0,0,0,1,1,0,0,0,1,0,1,6,4,2,1,0,0.32,0.32,0,0,0,0,1.94,47,56,279,279,0.32,417,21,-1,24
Georginio Wijnaldum,28,Premier League,2015/2016,Midfielder,Newcastle United,3168,1579,1589,Netherlands,38,18,18,11,11,0,5,2,3,1,0,8,5,3,55,21,34,1,0,0.45,0.14,0.31,0.63,0,288,1.56,58,83,3168,634,0.03,56,101,-1,1
Moussa Sissoko,29,Premier League,2015/2016,Midfielder,Newcastle United,3223,1671,1552,France,37,19,18,1,1,0,7,7,0,0,0,7,5,2,58,21,37,3,0,0.22,0.2,0.03,0.05,0,3223,1.62,56,87,1074,460,0.08,256,59,-1,11
Vurnon Anita,29,Premier League,2015/2016,Midfielder,Newcastle United,2107,1051,1056,Netherlands,28,11,13,1,1,0,3,1,2,0,0,7,4,3,34,10,24,6,0,0.17,0.13,0.04,0.09,0,2107,1.45,62,75,351,702,0.26,232,113,-1,12
Jack Colback,29,Premier League,2015/2016,Midfielder,Newcastle United,2396,1354,1042,England,29,16,12,1,0,1,1,0,1,0,0,5,3,2,35,17,18,11,0,0.08,0.04,0.04,0,0.09,2396,1.31,68,83,218,2396,0.41,227,222,-1,8
Papiss Demba Cissé,33,Premier League,2015/2016,Forward,Newcastle United,1071,499,572,Senegal,21,7,7,3,1,2,0,0,0,0,0,6,3,3,18,5,13,1,0,0.25,0,0.25,0.18,0.31,357,1.51,60,51,1071,0,0.08,80,250,-1,5
Cheik Ismaël Tioté,32,Premier League,2015/2016,Midfielder,Newcastle United,1228,642,586,Côte d'Ivoire,20,9,7,0,0,0,0,0,0,0,0,7,4,3,18,8,10,5,0,0,0,0,0,0,0,1.32,68,61,246,0,0.37,419,247,-1,23
Aleksandar Mitrović,24,Premier League,2015/2016,Forward,Newcastle United,2114,1037,1077,Serbia,34,11,11,9,5,4,4,3,1,2,0,7,4,3,37,13,24,6,2,0.55,0.17,0.38,0.43,0.33,235,1.58,57,62,264,529,0.34,29,80,-1,2
Siem de Jong,29,Premier League,2015/2016,Midfielder,Newcastle United,442,239,203,Netherlands,18,2,1,0,0,0,1,1,0,0,0,3,2,1,4,1,3,0,0,0.2,0.2,0,0,0,0,0.81,111,25,0,442,0,420,57,-1,19
Rolando Aarons,23,Premier League,2015/2016,Midfielder,Newcastle United,375,135,240,England,10,1,2,1,1,0,1,1,0,0,0,1,1,0,9,1,8,1,0,0.48,0.24,0.24,0.67,0,375,2.16,42,38,375,375,0.24,83,36,-1,13
Ayoze Perez,25,Premier League,2015/2016,Forward,Newcastle United,2048,1068,980,Spain,34,11,11,6,4,2,2,2,0,0,0,8,5,3,39,17,22,4,0,0.35,0.09,0.26,0.34,0.18,341,1.71,53,60,512,1024,0.18,77,154,-1,3
Karl Darlow,28,Premier League,2015/2016,Goalkeeper,Newcastle United,810,360,450,England,9,4,5,0,0,0,0,0,0,0,0,3,2,1,10,2,8,0,0,0,0,0,0,0,0,1.11,81,90,0,0,0,421,284,57,22
Steven Taylor,32,Premier League,2015/2016,Defender,Newcastle United,810,270,540,England,10,3,6,0,0,0,0,0,0,0,0,2,1,1,15,3,12,1,0,0,0,0,0,0,0,1.67,54,81,810,0,0.11,422,283,152,21
Maarten Stekelenburg,36,Premier League,2015/2016,Goalkeeper,Southampton,1530,720,810,Netherlands,17,8,9,0,0,0,0,0,0,0,0,6,3,3,19,9,10,0,0,0,0,0,0,0,0,1.12,81,90,0,0,0,423,282,60,23
Maya Yoshida,30,Premier League,2015/2016,Defender,Southampton,1012,449,563,Japan,20,4,6,1,1,0,0,0,0,0,0,8,4,4,17,8,9,0,0,0.09,0,0.09,0.2,0,1012,1.51,60,51,0,0,0,182,277,136,13
Jose Fonte,34,Premier League,2015/2016,Defender,Southampton,3169,1655,1514,Portugal,37,19,18,2,2,0,1,1,0,0,0,12,6,6,36,20,16,5,1,0.09,0.03,0.06,0.11,0,1585,1.02,88,86,528,3169,0.17,212,245,48,7
