full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Harrison Reed,23,Premier League,2014/2015,Midfielder,Southampton,458,268,190,England,9,3,2,0,0,0,0,0,0,0,0,5,4,1,3,0,3,0,0,0,0,0,0,0,0,0.59,153,51,0,0,0,314,322,-1,16
Ryan Mason,27,Premier League,2014/2015,Midfielder,Tottenham Hotspur,2325,1161,1164,England,31,15,14,1,1,0,4,3,1,0,0,7,4,3,36,15,21,10,0,0.19,0.15,0.04,0.08,0,2325,1.39,65,75,233,581,0.39,219,83,-1,10
Eldin Jakupovic,34,Premier League,2014/2015,Goalkeeper,Hull City,227,90,137,Switzerland,3,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.4,227,76,0,0,0,-1,-1,-1,25
Christian Benteke,27,Premier League,2014/2015,Forward,Aston Villa,2379,1181,1198,Belgium,29,13,13,13,7,6,2,2,0,1,0,6,3,3,38,13,25,2,1,0.57,0.08,0.49,0.53,0.45,183,1.44,63,82,793,1190,0.11,16,159,-1,1
James Wilson,22,Premier League,2014/2015,Forward,Manchester United,348,259,89,England,13,2,0,1,0,1,0,0,0,0,0,4,2,2,2,2,0,3,0,0.26,0,0.26,0,1.01,348,0.52,174,27,116,0,0.78,63,325,-1,13
Bryan Oviedo,28,Premier League,2014/2015,Defender,Everton,316,134,182,Costa Rica,6,1,1,0,0,0,0,0,0,0,0,3,2,1,1,0,1,3,0,0,0,0,0,0,0,0.28,316,53,105,0,0.85,328,326,1,17
Matt Jarvis,32,Premier League,2014/2015,Midfielder,West Ham United,413,162,251,England,11,2,2,0,0,0,0,0,0,0,0,5,3,2,3,0,3,0,0,0,0,0,0,0,0,0.65,138,38,0,0,0,329,327,-1,14
Ross Barkley,24,Premier League,2014/2015,Midfielder,Everton,1964,1147,817,England,29,14,8,2,2,0,2,2,0,0,1,8,8,0,22,8,14,1,0,0.18,0.09,0.09,0.16,0,982,1.01,89,68,1964,982,0.05,163,149,-1,8
Suk-Young Yoon,28,Premier League,2014/2015,Defender,Queens Park Rangers,1723,781,942,South Korea,23,9,10,0,0,0,0,0,0,0,0,4,3,1,36,12,24,4,0,0,0,0,0,0,0,1.88,48,75,431,0,0.21,331,329,172,13
Jay Fulton,24,Premier League,2014/2015,Midfielder,Swansea City,114,24,90,Scotland,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.79,114,57,0,0,0,-1,-1,-1,21
Michael Carrick,37,Premier League,2014/2015,Midfielder,Manchester United,1457,779,678,England,18,9,7,1,1,0,2,1,1,0,0,7,4,3,10,5,5,1,0,0.19,0.12,0.06,0.12,0,1457,0.62,146,81,1457,729,0.06,186,118,-1,14
Anthony Réveillère,39,Premier League,2014/2015,Defender,Sunderland,1327,697,630,France,16,8,7,0,0,0,1,1,0,0,0,6,4,2,18,12,6,0,0,0.07,0.07,0,0,0,0,1.22,74,83,0,1327,0,333,174,85,11
Theo Walcott,29,Premier League,2014/2015,Forward,Arsenal,441,366,75,England,14,4,0,5,5,0,0,0,0,0,0,6,6,0,4,3,1,0,0,1.02,0,1.02,1.23,0,88,0.82,110,32,0,0,0,1,307,-1,5
Ryan Taylor,34,Premier League,2014/2015,Defender,Newcastle United,907,488,419,England,14,6,5,0,0,0,1,1,0,0,0,3,2,1,18,8,10,3,0,0.1,0.1,0,0,0,0,1.79,50,65,302,907,0.3,325,138,169,23
Andy Carroll,29,Premier League,2014/2015,Forward,West Ham United,1026,534,492,England,14,6,6,5,4,1,1,1,0,0,0,5,4,1,11,4,7,2,0,0.53,0.09,0.44,0.67,0.18,205,0.96,93,73,513,1026,0.18,19,148,-1,3
Modou Barrow,26,Premier League,2014/2015,Forward,Swansea City,278,154,124,Gambia,11,1,0,0,0,0,1,0,1,0,0,3,1,2,3,3,0,1,0,0.32,0.32,0,0,0,0,0.97,93,25,278,278,0.32,301,16,-1,22
Leon Britton,36,Premier League,2014/2015,Midfielder,Swansea City,537,239,298,England,9,3,4,0,0,0,0,0,0,0,0,1,1,0,9,2,7,1,0,0,0,0,0,0,0,1.51,60,60,537,0,0.17,311,285,-1,23
Sebastián Coates Nión,28,Premier League,2014/2015,Defender,Sunderland,822,360,462,Uruguay,10,4,5,0,0,0,0,0,0,0,0,4,1,3,11,7,4,1,0,0,0,0,0,0,0,1.2,75,82,822,0,0.11,291,286,78,10
Jack Butland,25,Premier League,2014/2015,Goalkeeper,Stoke City,270,90,180,England,3,1,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0.33,270,90,0,0,0,-1,-1,-1,10
Jak Alnwick,25,Premier League,2014/2015,Goalkeeper,Newcastle United,494,314,180,England,6,3,2,0,0,0,0,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0,0,2.37,38,82,0,0,0,292,287,179,24
Silvestre Manuel Gonçalves Varela,33,Premier League,2014/2015,Forward,West Bromwich Albion,333,182,151,Portugal,7,2,1,1,0,1,0,0,0,0,0,2,1,1,7,3,4,1,0,0.27,0,0.27,0,0.6,333,1.89,48,48,333,0,0.27,60,288,-1,9
Jake Hesketh,22,Premier League,2014/2015,Midfielder,Southampton,52,20,32,England,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.73,52,26,52,0,1.73,-1,-1,-1,15
Mark Schwarzer,46,Premier League,2014/2015,Goalkeeper,Leicester City,540,180,360,Australia,6,2,4,0,0,0,0,0,0,0,0,1,1,0,10,1,9,0,0,0,0,0,0,0,0,1.67,54,90,0,0,0,294,289,159,15
Kyle Walker,28,Premier League,2014/2015,Defender,Tottenham Hotspur,1307,630,677,England,15,7,8,0,0,0,0,0,0,0,0,2,0,2,23,12,11,3,0,0,0,0,0,0,0,1.58,57,87,436,0,0.21,295,290,158,25
Arouna Koné,35,Premier League,2014/2015,Forward,Everton,601,254,347,Côte d'Ivoire,12,3,4,1,0,1,1,1,0,0,0,6,5,1,8,0,8,2,0,0.3,0.15,0.15,0,0.26,601,1.2,75,50,301,601,0.3,117,82,-1,11
Sam Vokes,29,Premier League,2014/2015,Forward,Burnley,561,319,242,Wales,15,3,2,0,0,0,0,0,0,0,0,4,3,1,5,2,3,0,0,0,0,0,0,0,0,0.8,112,37,0,0,0,297,292,-1,9
Nélson Miguel Castro Oliveira,27,Premier League,2014/2015,Forward,Swansea City,387,134,253,Portugal,10,2,2,1,0,1,0,0,0,0,0,3,1,2,9,4,5,0,0,0.23,0,0.23,0,0.36,387,2.09,43,39,0,0,0,78,293,-1,8
Philipp Wollscheid,29,Premier League,2014/2015,Defender,Stoke City,1007,467,540,Germany,12,6,6,0,0,0,0,0,0,0,0,3,2,1,15,7,8,4,0,0,0,0,0,0,0,1.34,67,84,252,0,0.36,299,284,124,22
Víctor Valdés Arribas,36,Premier League,2014/2015,Goalkeeper,Manchester United,106,16,90,Spain,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.85,106,53,0,0,0,-1,-1,-1,27
Eljero Elia,31,Premier League,2014/2015,Forward,Southampton,788,333,455,Netherlands,16,4,5,2,0,2,0,0,0,0,0,5,3,2,8,3,5,2,0,0.23,0,0.23,0,0.4,394,0.91,99,49,394,0,0.23,76,294,-1,10
Carles Gil de Pareja Vicent,26,Premier League,2014/2015,Midfielder,Aston Villa,359,179,180,Spain,5,2,2,0,0,0,1,1,0,0,0,0,0,0,10,4,6,1,0,0.25,0.25,0,0,0,0,2.51,36,72,359,359,0.25,300,33,-1,12
Jermain Defoe,36,Premier League,2014/2015,Forward,Sunderland,1457,687,770,England,17,8,9,4,2,2,0,0,0,0,0,6,4,2,19,11,8,1,0,0.25,0,0.25,0.26,0.23,364,1.17,77,86,1457,0,0.06,71,298,-1,3
Matthew Upson,39,Premier League,2014/2015,Defender,Leicester City,375,90,285,England,5,1,4,0,0,0,0,0,0,0,0,1,1,0,8,0,8,0,0,0,0,0,0,0,0,1.92,47,75,0,0,0,304,299,176,23
Callum McManaman,27,Premier League,2014/2015,Midfielder,West Bromwich Albion,347,197,150,England,8,3,2,0,0,0,1,0,1,0,0,4,3,1,8,2,6,1,0,0.26,0.26,0,0,0,0,2.07,43,43,347,347,0.26,305,30,-1,23
Ruben Loftus-Cheek,22,Premier League,2014/2015,Midfielder,Chelsea,133,60,73,England,3,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,2.71,33,44,0,0,0,-1,-1,-1,14
Gabriel Paulista,28,Premier League,2014/2015,Defender,Arsenal,349,221,128,Brazil,6,2,2,0,0,0,1,1,0,0,0,1,1,0,3,2,1,0,0,0.26,0.26,0,0,0,0,0.77,116,58,0,349,0,306,31,14,25
Juan Cuadrado,30,Premier League,2014/2015,Midfielder,Chelsea,311,263,48,Colombia,12,4,0,0,0,0,0,0,0,0,0,4,2,2,1,1,0,2,0,0,0,0,0,0,0,0.29,311,26,156,0,0.58,307,302,-1,20
Filip Đuričić,26,Premier League,2014/2015,Midfielder,Southampton,326,172,154,Serbia,9,2,1,0,0,0,0,0,0,0,0,2,2,0,4,2,2,1,0,0,0,0,0,0,0,1.1,82,36,326,0,0.28,309,304,-1,14
Pape N'Diaye Souaré,28,Premier League,2014/2015,Defender,Crystal Palace,605,410,195,Senegal,9,4,3,0,0,0,0,0,0,0,0,1,1,0,8,6,2,1,0,0,0,0,0,0,0,1.19,76,67,605,0,0.15,310,305,74,16
Darnell Furlong,23,Premier League,2014/2015,Defender,Queens Park Rangers,226,90,136,England,3,1,2,0,0,0,0,0,0,0,0,0,0,0,7,2,5,1,0,0,0,0,0,0,0,2.79,32,75,226,0,0.4,-1,-1,-1,12
Jonás Manuel Gutiérrez,35,Premier League,2014/2015,Midfielder,Newcastle United,634,313,321,Argentina,10,3,3,1,1,0,1,1,0,0,0,1,1,0,12,5,7,4,0,0.28,0.14,0.14,0.29,0,634,1.7,53,63,159,634,0.57,126,93,-1,11
Reece Grego-Cox,22,Premier League,2014/2015,Forward,Queens Park Rangers,141,46,95,Republic of Ireland,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3.19,28,35,0,0,0,-1,-1,-1,28
Paulo Dino Gazzaniga,26,Premier League,2014/2015,Goalkeeper,Southampton,180,90,90,Argentina,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1.5,60,90,0,0,0,-1,-1,-1,23
Fredrik Ulvestad,26,Premier League,2014/2015,Midfielder,Burnley,67,2,65,Norway,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34,67,0,1.34,-1,-1,-1,21
Chung-Yong Lee,30,Premier League,2014/2015,Midfielder,Crystal Palace,91,32,59,South Korea,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.99,91,30,0,0,0,-1,-1,-1,22
Brendan Galloway,22,Premier League,2014/2015,Defender,Everton,174,84,90,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1.03,87,87,174,0,0.52,-1,-1,-1,26
Jed Steer,26,Premier League,2014/2015,Goalkeeper,Aston Villa,90,90,0,England,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,24
André Schürrle,28,Premier League,2014/2015,Midfielder,Chelsea,432,223,209,Germany,14,3,2,3,0,3,0,0,0,0,0,7,4,3,5,1,4,2,0,0.63,0,0.63,0,1.29,144,1.04,86,31,216,0,0.42,9,430,-1,8
Andrej Kramarić,27,Premier League,2014/2015,Forward,Leicester City,574,234,340,Croatia,13,2,4,2,1,1,0,0,0,0,0,5,3,2,8,0,8,0,0,0.31,0,0.31,0.38,0.26,287,1.25,72,44,0,0,0,47,297,-1,9
