full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Lynden Gooch,22,Premier League,2016/2017,Midfielder,Sunderland,362,153,209,USA,11,2,2,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,0,0,0,0,0,0,0,1.24,72,33,121,0,0.75,417,416,-1,23
Jermain Defoe,36,Premier League,2016/2017,Forward,Sunderland,3323,1710,1613,England,37,19,18,15,8,7,2,1,1,5,0,6,4,2,59,32,27,1,0,0.46,0.05,0.41,0.42,0.39,222,1.6,56,90,3323,1662,0.03,33,215,-1,1
Fabio Borini,27,Premier League,2016/2017,Forward,Sunderland,1741,842,899,Italy,24,9,10,2,1,1,0,0,0,0,0,4,3,1,31,13,18,5,0,0.1,0,0.1,0.11,0.1,871,1.6,56,73,348,0,0.26,164,417,-1,5
Adnan Januzaj,23,Premier League,2016/2017,Midfielder,Sunderland,1630,901,729,Belgium,25,10,8,0,0,0,3,0,3,0,0,3,2,1,36,21,15,5,1,0.17,0.17,0,0,0,0,1.99,45,65,326,543,0.28,418,76,-1,22
Wahbi Khazri,27,Premier League,2016/2017,Midfielder,Sunderland,838,494,344,Tunisia,21,4,3,1,1,0,0,0,0,0,0,2,2,0,20,13,7,6,0,0.11,0,0.11,0.18,0,838,2.15,42,40,140,0,0.64,159,418,-1,6
Paddy McNair,23,Premier League,2016/2017,Midfielder,Sunderland,354,210,144,Northern Ireland,9,3,2,0,0,0,0,0,0,0,0,1,1,0,7,3,4,0,0,0,0,0,0,0,0,1.78,51,39,0,0,0,419,419,-1,21
Jordan Pickford,24,Premier League,2016/2017,Goalkeeper,Sunderland,2610,1260,1350,England,29,14,15,0,0,0,0,0,0,0,0,4,3,1,45,22,23,0,0,0,0,0,0,0,0,1.55,58,90,0,0,0,420,420,122,18
Papy Djilobodji,29,Premier League,2016/2017,Defender,Sunderland,1577,857,720,Senegal,18,9,8,0,0,0,0,0,0,0,0,2,2,0,34,17,17,6,1,0,0,0,0,0,0,1.94,46,88,263,0,0.34,421,421,157,20
Artur Boruc,38,Premier League,2016/2017,Goalkeeper,AFC Bournemouth,3150,1710,1440,Poland,35,19,16,0,0,0,0,0,0,0,0,9,6,3,57,27,30,2,0,0,0,0,0,0,0,1.63,55,90,1575,0,0.06,422,422,136,16
Simon Francis,33,Premier League,2016/2017,Defender,AFC Bournemouth,2941,1545,1396,England,34,18,16,0,0,0,1,0,1,0,0,10,6,4,48,23,25,5,1,0.03,0.03,0,0,0,0,1.47,61,87,490,2941,0.18,423,236,110,19
Charlie Daniels,32,Premier League,2016/2017,Defender,AFC Bournemouth,3060,1530,1530,England,34,17,17,4,3,1,3,2,1,0,0,10,6,4,49,23,26,1,0,0.21,0.09,0.12,0.18,0.06,765,1.44,62,90,3060,1020,0.03,144,159,102,5
Adam Smith,27,Premier League,2016/2017,Defender,AFC Bournemouth,3099,1642,1457,England,36,18,16,1,1,0,5,5,0,0,0,9,6,3,55,27,28,6,0,0.17,0.15,0.03,0.05,0,3099,1.6,56,86,517,620,0.17,249,95,132,11
Steve Cook,27,Premier League,2016/2017,Defender,AFC Bournemouth,3420,1710,1710,England,38,19,19,2,2,0,0,0,0,0,0,10,6,4,60,27,33,5,0,0.05,0,0.05,0.11,0,1710,1.58,57,90,684,0,0.13,214,423,128,8
Andrew Surman,32,Premier League,2016/2017,Midfielder,AFC Bournemouth,1803,747,1056,England,22,8,13,0,0,0,1,1,0,0,0,5,3,2,34,11,23,3,1,0.05,0.05,0,0,0,0,1.7,53,82,601,1803,0.15,411,217,-1,22
Harry Arter,28,Premier League,2016/2017,Midfielder,AFC Bournemouth,2959,1439,1520,Republic of Ireland,35,16,17,1,0,1,4,2,2,0,1,9,5,4,54,23,31,13,1,0.15,0.12,0.03,0,0.06,2959,1.64,55,85,228,740,0.4,247,118,-1,12
Jordon Ibe,22,Premier League,2016/2017,Midfielder,AFC Bournemouth,1056,586,470,England,25,7,6,0,0,0,0,0,0,0,0,4,4,0,18,9,9,0,0,0,0,0,0,0,0,1.53,59,42,0,0,0,382,412,-1,21
Lewis Cook,21,Premier League,2016/2017,Midfielder,AFC Bournemouth,431,307,124,England,6,3,1,0,0,0,2,2,0,0,0,2,1,1,6,6,0,1,0,0.42,0.42,0,0,0,0,1.25,72,72,431,216,0.21,395,10,-1,20
Callum Wilson,26,Premier League,2016/2017,Forward,AFC Bournemouth,1366,800,566,England,20,9,7,6,4,2,0,0,0,3,0,5,4,1,24,13,11,0,0,0.4,0,0.4,0.45,0.32,228,1.58,57,68,0,0,0,35,397,-1,4
Joshua King,26,Premier League,2016/2017,Forward,AFC Bournemouth,2721,1418,1303,Norway,36,17,14,16,7,9,2,2,0,2,1,9,5,4,49,22,27,1,0,0.6,0.07,0.53,0.44,0.62,170,1.62,56,76,2721,1361,0.03,14,173,-1,1
Benik Afobe,25,Premier League,2016/2017,Forward,AFC Bournemouth,1451,651,800,Congo DR,31,6,8,6,3,3,3,3,0,0,1,9,5,4,21,9,12,1,0,0.56,0.19,0.37,0.41,0.34,242,1.3,69,47,1451,484,0.06,40,65,-1,3
Brad Smith,24,Premier League,2016/2017,Defender,AFC Bournemouth,270,68,202,Australia,5,1,2,0,0,0,0,0,0,0,0,0,0,0,7,1,6,1,0,0,0,0,0,0,0,2.33,39,54,270,0,0.33,-1,-1,-1,18
Dan Gosling,28,Premier League,2016/2017,Midfielder,AFC Bournemouth,1357,630,727,England,27,7,7,2,2,0,0,0,0,0,0,9,6,3,20,10,10,6,0,0.13,0,0.13,0.29,0,679,1.33,68,50,226,0,0.4,141,384,-1,10
Adam Federici,33,Premier League,2016/2017,Goalkeeper,AFC Bournemouth,180,0,180,Australia,2,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,0,0,0,0,0,1,90,90,180,0,0.5,-1,-1,-1,17
Nathan Aké,23,Premier League,2016/2017,Defender,AFC Bournemouth,831,450,381,Netherlands,12,5,4,3,2,1,1,1,0,0,0,4,1,3,17,11,6,1,0,0.43,0.11,0.32,0.4,0.24,277,1.84,49,69,831,831,0.11,48,134,154,6
David de Gea,28,Premier League,2016/2017,Goalkeeper,Manchester United,3150,1620,1530,Spain,35,18,17,0,0,0,0,0,0,0,0,14,7,7,27,11,16,2,0,0,0,0,0,0,0,0.77,117,90,1575,0,0.06,370,396,21,28
Daley Blind,28,Premier League,2016/2017,Defender,Manchester United,1829,946,883,Netherlands,23,11,9,1,1,0,2,2,0,0,0,10,4,6,16,7,9,2,0,0.15,0.1,0.05,0.1,0,1829,0.79,114,80,915,915,0.1,221,149,24,10
Luke Shaw,23,Premier League,2016/2017,Defender,Manchester United,691,365,326,England,11,5,4,0,0,0,1,0,1,0,0,5,2,3,6,3,3,1,0,0.13,0.13,0,0,0,0,0.78,115,63,691,691,0.13,371,113,23,20
Eric Bertrand Bailly,24,Premier League,2016/2017,Defender,Manchester United,2060,966,1094,Côte d'Ivoire,25,11,13,0,0,0,0,0,0,0,0,13,6,7,14,6,8,4,0,0,0,0,0,0,0,0.61,147,82,515,0,0.17,372,372,8,18
Antonio Valencia,33,Premier League,2016/2017,Defender,Manchester United,2483,1431,1052,Ecuador,28,15,12,1,0,1,3,2,1,0,0,12,6,6,19,10,9,5,0,0.14,0.11,0.04,0,0.09,2483,0.69,131,89,497,828,0.18,238,131,15,15
Marouane Fellaini,31,Premier League,2016/2017,Midfielder,Manchester United,1599,594,1005,Belgium,28,6,12,1,0,1,0,0,0,0,0,14,6,8,12,3,9,10,1,0.06,0,0.06,0,0.09,1599,0.68,133,57,145,0,0.62,199,373,-1,14
Juan Mata,30,Premier League,2016/2017,Midfielder,Manchester United,1626,768,858,Spain,25,9,10,6,3,3,3,2,1,0,0,8,4,4,15,4,11,3,0,0.5,0.17,0.33,0.35,0.31,271,0.83,108,65,542,542,0.17,46,81,-1,2
Ander Herrera,29,Premier League,2016/2017,Midfielder,Manchester United,2465,1278,1187,Spain,31,14,13,1,1,0,6,3,3,0,0,14,6,8,18,8,10,7,1,0.26,0.22,0.04,0.07,0,2465,0.66,137,80,352,411,0.26,231,50,-1,13
Zlatan Ibrahimović,37,Premier League,2016/2017,Forward,Manchester United,2437,1267,1170,Sweden,28,14,13,17,7,10,5,4,1,2,1,12,6,6,20,9,11,7,0,0.81,0.18,0.63,0.5,0.77,143,0.74,122,87,348,487,0.26,8,75,-1,1
Wayne Rooney,33,Premier League,2016/2017,Forward,Manchester United,1538,620,918,England,25,5,10,5,1,4,5,1,4,1,0,10,5,5,15,6,9,8,0,0.59,0.29,0.29,0.15,0.39,308,0.88,103,62,192,308,0.47,57,23,-1,5
Anthony Martial,22,Premier League,2016/2017,Forward,Manchester United,1559,816,743,France,25,9,9,4,3,1,6,1,5,0,0,10,5,5,12,5,7,2,0,0.58,0.35,0.23,0.33,0.12,390,0.69,130,62,780,260,0.12,78,14,-1,7
Henrikh Mkhitaryan,29,Premier League,2016/2017,Midfielder,Manchester United,1350,638,712,Armenia,24,7,8,4,2,2,1,0,1,0,0,12,5,7,7,4,3,1,0,0.33,0.07,0.27,0.28,0.25,338,0.47,193,56,1350,1350,0.07,62,185,-1,6
Morgan Schneiderlin,29,Premier League,2016/2017,Midfielder,Everton,1070,583,487,France,17,7,5,1,1,0,0,0,0,0,0,8,5,3,11,6,5,2,0,0.08,0,0.08,0.15,0,1070,0.93,97,63,535,0,0.17,178,374,-1,13
Sergio Germán Romero,31,Premier League,2016/2017,Goalkeeper,Manchester United,180,0,180,Argentina,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,16
Faustino Marcos Alberto Rojo,28,Premier League,2016/2017,Defender,Manchester United,1661,1016,645,Argentina,21,11,7,1,1,0,0,0,0,0,0,9,5,4,12,6,6,5,0,0.05,0,0.05,0.09,0,1661,0.65,138,79,332,0,0.27,218,375,10,11
Marcus Rashford,21,Premier League,2016/2017,Forward,Manchester United,1702,962,740,England,32,10,6,5,2,3,1,0,1,0,0,15,6,9,14,6,8,3,0,0.32,0.05,0.26,0.19,0.36,340,0.74,122,53,567,1702,0.16,67,210,-1,3
Michael Carrick,37,Premier League,2016/2017,Midfielder,Manchester United,1600,764,836,England,23,9,9,0,0,0,0,0,0,0,0,10,5,5,13,5,8,2,0,0,0,0,0,0,0,0.73,123,70,800,0,0.11,373,376,-1,17
Petr Čech,36,Premier League,2016/2017,Goalkeeper,Arsenal,3098,1530,1568,Czech Republic,35,17,18,0,0,0,0,0,0,0,0,12,8,4,35,13,22,2,0,0,0,0,0,0,0,1.02,89,89,1549,0,0.06,374,377,45,19
Monreal,32,Premier League,2016/2017,Defender,Arsenal,3153,1549,1604,Spain,36,17,18,0,0,0,2,1,1,0,0,12,8,4,41,15,26,5,0,0.06,0.06,0,0,0,0,1.17,77,88,631,1577,0.14,375,195,59,22
Calum Chambers,23,Premier League,2016/2017,Defender,Arsenal,2250,1260,990,England,25,14,11,2,2,0,1,1,0,0,0,7,6,1,35,17,18,4,0,0.12,0.04,0.08,0.14,0,1125,1.4,64,90,563,2250,0.16,181,218,94,7
Hector Bellerin,23,Premier League,2016/2017,Defender,Arsenal,2498,1332,1166,Spain,33,14,13,1,1,0,4,2,2,0,0,12,9,3,32,12,20,4,0,0.18,0.14,0.04,0.07,0,2498,1.15,78,76,625,625,0.14,226,102,57,14
Rob Holding,23,Premier League,2016/2017,Defender,Arsenal,810,360,450,England,9,4,5,0,0,0,0,0,0,0,0,4,2,2,8,5,3,3,0,0,0,0,0,0,0,0.89,101,90,270,0,0.33,376,378,31,25
Francis Coquelin,27,Premier League,2016/2017,Midfielder,Arsenal,1785,956,829,France,29,11,11,0,0,0,0,0,0,0,0,9,7,2,26,11,15,5,0,0,0,0,0,0,0,1.31,69,62,357,0,0.25,377,379,-1,24
Aaron Ramsey,27,Premier League,2016/2017,Midfielder,Arsenal,1229,518,711,Wales,23,6,7,1,1,0,4,0,4,0,0,8,6,2,19,6,13,3,0,0.37,0.29,0.07,0.17,0,1229,1.39,65,53,410,307,0.22,196,21,-1,13
Mohamed Elneny,26,Premier League,2016/2017,Midfielder,Arsenal,694,405,289,Egypt,14,5,3,0,0,0,1,0,1,0,0,5,4,1,9,5,4,1,0,0.13,0.13,0,0,0,0,1.17,77,50,694,694,0.13,378,108,-1,23
Theo Walcott,29,Premier League,2016/2017,Forward,Arsenal,1924,1014,910,England,28,12,11,10,8,2,2,0,2,0,1,8,6,2,25,12,13,1,0,0.56,0.09,0.47,0.71,0.2,192,1.17,77,69,1924,962,0.05,24,155,-1,3
Alexis Sanchez,29,Premier League,2016/2017,Forward,Arsenal,3223,1595,1628,Chile,38,18,18,24,9,15,10,5,5,2,1,13,9,4,39,14,25,6,0,0.95,0.28,0.67,0.51,0.83,134,1.09,83,85,537,322,0.17,7,24,-1,1
Alex Iwobi,22,Premier League,2016/2017,Forward,Arsenal,1462,814,648,Nigeria,26,10,8,3,3,0,3,1,2,0,0,8,6,2,19,8,11,1,0,0.37,0.18,0.18,0.33,0,487,1.17,77,56,1462,487,0.06,104,71,-1,5
Alex Oxlade-Chamberlain,25,Premier League,2016/2017,Midfielder,Arsenal,1562,538,1024,England,29,5,11,2,1,1,7,4,3,0,0,9,5,4,21,4,17,1,0,0.52,0.4,0.12,0.17,0.09,781,1.21,74,54,1562,223,0.06,146,11,-1,8
Santiago Cazorla González,33,Premier League,2016/2017,Midfielder,Arsenal,619,299,320,Spain,8,3,4,2,1,1,2,2,0,2,0,3,1,2,5,4,1,2,0,0.58,0.29,0.29,0.3,0.28,310,0.73,124,77,310,310,0.29,58,22,-1,9
Granit Xhaka,26,Premier League,2016/2017,Midfielder,Arsenal,2486,1164,1322,Switzerland,32,13,15,2,1,1,2,0,2,0,0,11,7,4,30,8,22,7,2,0.14,0.07,0.07,0.08,0.07,1243,1.09,83,78,276,1243,0.33,184,187,-1,12
Kieran Gibbs,29,Premier League,2016/2017,Defender,Arsenal,702,416,286,England,11,5,3,0,0,0,1,0,1,0,0,7,6,1,3,0,3,3,0,0.13,0.13,0,0,0,0,0.38,234,64,234,702,0.38,379,114,2,21
David Ospina Ramírez,30,Premier League,2016/2017,Goalkeeper,Arsenal,142,90,52,Colombia,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,2.54,36,71,0,0,0,-1,-1,-1,20
Jack Wilshere,26,Premier League,2016/2017,Midfielder,AFC Bournemouth,1949,967,982,England,29,11,11,0,0,0,2,1,1,0,0,9,5,4,42,16,26,4,0,0.09,0.09,0,0,0,0,1.94,46,67,487,975,0.18,380,160,-1,15
Simon Mignolet,30,Premier League,2016/2017,Goalkeeper,Liverpool,2520,1170,1350,Belgium,28,13,15,0,0,0,0,0,0,0,0,9,4,5,30,13,17,0,0,0,0,0,0,0,0,1.07,84,90,0,0,0,369,380,48,15
Ragnar Klavan,33,Premier League,2016/2017,Defender,Liverpool,1405,682,723,Estonia,20,7,8,0,0,0,0,0,0,0,0,5,2,3,19,9,10,3,0,0,0,0,0,0,0,1.22,74,70,468,0,0.19,381,381,65,17
Dejan Lovren,29,Premier League,2016/2017,Defender,Liverpool,2555,1115,1440,Croatia,29,13,16,2,0,2,1,0,1,0,0,11,5,6,30,13,17,6,0,0.11,0.04,0.07,0,0.13,1278,1.06,85,88,426,2555,0.21,190,219,47,10
Nathaniel Clyne,27,Premier League,2016/2017,Defender,Liverpool,3324,1704,1620,England,37,19,18,0,0,0,2,0,2,0,0,12,6,6,40,18,22,0,0,0.05,0.05,0,0,0,0,1.08,83,90,0,1662,0,383,209,51,19
Alberto Moreno,26,Premier League,2016/2017,Defender,Liverpool,295,27,268,Spain,12,0,2,0,0,0,1,0,1,0,0,3,2,1,7,0,7,1,0,0.31,0.31,0,0,0,0,2.14,42,25,295,295,0.31,384,19,164,18
Georginio Wijnaldum,28,Premier League,2016/2017,Midfielder,Liverpool,2978,1461,1517,Netherlands,36,16,17,6,6,0,9,5,4,0,0,11,5,6,36,18,18,2,0,0.45,0.27,0.18,0.37,0,496,1.09,83,83,1489,331,0.06,106,30,-1,7
Adam David Lallana,30,Premier League,2016/2017,Midfielder,Liverpool,2349,1149,1200,England,31,13,14,8,5,3,7,5,2,0,0,9,5,4,31,11,20,3,0,0.57,0.27,0.31,0.39,0.23,294,1.19,76,76,783,336,0.11,53,28,-1,4
Jordan Henderson,28,Premier League,2016/2017,Midfielder,Liverpool,2118,1038,1080,England,24,12,12,1,0,1,4,1,3,0,0,7,4,3,27,11,16,8,0,0.21,0.17,0.04,0,0.08,2118,1.15,78,88,265,530,0.34,233,78,-1,12
Philippe Coutinho,26,Premier League,2016/2017,Midfielder,Liverpool,2243,1145,1098,Brazil,31,15,13,13,7,6,7,3,4,0,0,9,5,4,27,12,15,2,0,0.8,0.28,0.52,0.55,0.49,173,1.08,83,72,1122,320,0.08,16,26,-1,1
Roberto Firmino,27,Premier League,2016/2017,Forward,Liverpool,3068,1590,1478,Brazil,35,18,16,11,7,4,7,7,0,0,0,11,6,5,38,17,21,5,0,0.53,0.21,0.32,0.4,0.24,279,1.11,81,88,614,438,0.15,49,53,-1,3
Sadio Mané,26,Premier League,2016/2017,Forward,Liverpool,2247,1124,1123,Senegal,27,13,13,13,9,4,5,4,1,0,0,7,4,3,26,9,17,4,0,0.72,0.2,0.52,0.72,0.32,173,1.04,86,83,562,449,0.16,17,60,-1,2
Emre Can,24,Premier League,2016/2017,Midfielder,Liverpool,2368,1290,1078,Germany,32,14,12,5,2,3,2,0,2,0,0,11,6,5,27,12,15,6,0,0.27,0.08,0.19,0.14,0.25,474,1.03,88,74,395,1184,0.23,98,169,-1,8
Divock Okoth Origi,23,Premier League,2016/2017,Forward,Liverpool,1457,646,811,Belgium,34,6,8,7,4,3,3,2,1,0,0,11,5,6,17,9,8,0,0,0.62,0.19,0.43,0.56,0.33,208,1.05,86,43,0,486,0,30,67,-1,5
Trent Alexander-Arnold,20,Premier League,2016/2017,Defender,Liverpool,163,27,136,England,7,0,2,0,0,0,0,0,0,0,0,2,1,1,2,0,2,0,0,0,0,0,0,0,0,1.1,82,23,0,0,0,-1,-1,-1,16
Joel Matip,27,Premier League,2016/2017,Defender,Liverpool,2455,1375,1080,Cameroon,29,15,12,1,0,1,0,0,0,0,0,9,5,4,25,13,12,3,0,0.04,0,0.04,0,0.08,2455,0.92,98,85,818,0,0.11,232,382,34,11
Thibaut Courtois,26,Premier League,2016/2017,Goalkeeper,Chelsea,3240,1620,1620,Belgium,36,18,18,0,0,0,0,0,0,0,0,16,8,8,25,12,13,1,0,0,0,0,0,0,0,0.69,130,90,3240,0,0.03,385,371,16,16
John Terry,37,Premier League,2016/2017,Defender,Chelsea,494,314,180,England,9,4,2,1,1,0,0,0,0,0,0,3,3,0,8,5,3,1,0,0.18,0,0.18,0.29,0,494,1.46,62,55,494,0,0.18,103,383,105,14
Gary Cahill,32,Premier League,2016/2017,Defender,Chelsea,3296,1586,1710,England,37,17,19,6,4,2,0,0,0,0,0,16,8,8,26,11,15,5,0,0.16,0,0.16,0.23,0.11,549,0.71,127,89,659,0,0.14,120,385,18,5
Cesar Azpilicueta,29,Premier League,2016/2017,Defender,Chelsea,3420,1710,1710,Spain,38,19,19,1,1,0,4,2,2,0,0,16,8,8,30,15,15,4,0,0.13,0.11,0.03,0.05,0,3420,0.79,114,90,855,855,0.11,242,138,26,10
Willian,30,Premier League,2016/2017,Midfielder,Chelsea,1528,728,800,Brazil,34,7,8,8,4,4,2,1,1,0,0,13,6,7,16,9,7,3,0,0.59,0.12,0.47,0.49,0.45,191,0.94,96,45,509,764,0.18,25,119,-1,4
Nemanja Matić,30,Premier League,2016/2017,Midfielder,Chelsea,2696,1298,1398,Serbia,35,14,16,1,1,0,7,6,1,0,0,16,8,8,21,7,14,4,0,0.27,0.23,0.03,0.07,0,2696,0.7,128,77,674,385,0.13,245,45,-1,11
Eden Hazard,27,Premier League,2016/2017,Midfielder,Chelsea,3007,1575,1432,Belgium,36,19,17,16,12,4,5,3,2,2,1,15,8,7,29,15,14,3,0,0.63,0.15,0.48,0.69,0.25,188,0.87,104,84,1002,601,0.09,22,94,-1,2
Oscar dos Santos Emboaba Júnior,27,Premier League,2016/2017,Midfielder,Chelsea,455,285,170,Brazil,9,3,2,0,0,0,1,0,1,0,0,4,2,2,6,3,3,1,0,0.2,0.2,0,0,0,0,1.19,76,51,455,455,0.2,387,57,-1,19
N'Golo Kanté,27,Premier League,2016/2017,Midfielder,Chelsea,3139,1530,1609,France,35,17,18,1,1,0,1,0,1,0,0,13,6,7,30,15,15,9,0,0.06,0.03,0.03,0.06,0,3139,0.86,105,90,349,3139,0.26,244,247,-1,13
Diego Da Silva Costa,30,Premier League,2016/2017,Forward,Chelsea,3090,1477,1613,Spain,35,17,18,20,11,9,7,5,2,0,1,14,7,7,27,12,15,10,0,0.79,0.2,0.58,0.67,0.5,155,0.79,114,88,309,441,0.29,11,56,-1,1
Pedro Rodriguez,31,Premier League,2016/2017,Midfielder,Chelsea,2151,1001,1150,Spain,35,12,14,9,6,3,9,8,1,0,0,15,8,7,14,5,9,6,0,0.75,0.38,0.38,0.54,0.23,239,0.59,154,61,359,239,0.25,39,12,-1,3
Victor Moses,27,Premier League,2016/2017,Midfielder,Chelsea,2498,1142,1356,Nigeria,34,13,16,3,3,0,2,1,1,0,0,16,8,8,15,6,9,4,0,0.18,0.07,0.11,0.24,0,833,0.54,167,73,625,1249,0.14,157,181,-1,9
Michy Batshuayi,25,Premier League,2016/2017,Forward,Chelsea,236,168,68,Belgium,20,1,0,5,3,2,1,1,0,0,0,9,5,4,3,3,0,0,0,2.29,0.38,1.91,1.61,2.65,47,1.14,79,12,0,236,0,-1,-1,-1,8
Asmir Begović,31,Premier League,2016/2017,Goalkeeper,Chelsea,180,90,90,Bosnia and Herzegovina,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,2.5,36,90,0,0,0,-1,-1,-1,18
Cesc Fabregas,31,Premier League,2016/2017,Midfielder,Chelsea,1328,739,589,Spain,29,8,5,5,4,1,12,9,3,0,0,9,4,5,12,8,4,8,0,1.15,0.81,0.34,0.49,0.15,266,0.81,111,46,166,111,0.54,43,1,-1,7
Adrián San Miguel del Castillo,31,Premier League,2016/2017,Goalkeeper,West Ham United,1440,810,630,Spain,16,9,7,0,0,0,0,0,0,0,0,6,4,2,23,12,11,1,0,0,0,0,0,0,0,1.44,63,90,1440,0,0.06,388,387,104,26
James Collins,35,Premier League,2016/2017,Defender,West Ham United,1653,817,836,Wales,22,10,9,2,0,2,0,0,0,0,0,6,5,1,26,10,16,3,0,0.11,0,0.11,0,0.22,827,1.42,64,75,551,0,0.16,153,388,98,9
Winston Reid,30,Premier League,2016/2017,Defender,West Ham United,2590,1432,1158,New Zealand,30,17,13,2,1,1,2,1,1,0,0,9,7,2,44,27,17,10,1,0.14,0.07,0.07,0.06,0.08,1295,1.53,59,86,259,1295,0.35,189,174,121,10
Arthur Masuaku,25,Premier League,2016/2017,Defender,West Ham United,972,467,505,France,13,5,6,0,0,0,1,0,1,0,0,4,3,1,22,9,13,1,0,0.09,0.09,0,0,0,0,2.04,44,75,972,972,0.09,389,158,160,22
Mark Noble,31,Premier League,2016/2017,Midfielder,West Ham United,2399,1273,1126,England,30,15,14,3,2,1,0,0,0,1,1,9,7,2,38,17,21,10,0,0.11,0,0.11,0.14,0.08,800,1.43,63,80,240,0,0.38,162,389,-1,6
Håvard Nordtveit,28,Premier League,2016/2017,Midfielder,West Ham United,955,422,533,Norway,16,5,6,0,0,0,1,0,1,0,0,6,4,2,18,8,10,2,0,0.09,0.09,0,0,0,0,1.7,53,60,478,955,0.19,390,156,-1,20
Cheikhou Kouyaté,28,Premier League,2016/2017,Midfielder,West Ham United,2728,1331,1397,Senegal,31,15,16,1,1,0,0,0,0,0,0,9,7,2,41,16,25,3,0,0.03,0,0.03,0.07,0,2728,1.35,67,88,909,0,0.1,243,390,-1,14
Michail Antonio,28,Premier League,2016/2017,Midfielder,West Ham United,2440,1182,1258,England,29,14,15,9,3,6,3,3,0,0,0,7,6,1,38,18,20,6,1,0.44,0.11,0.33,0.23,0.43,271,1.4,64,84,407,813,0.22,47,133,-1,1
Andy Carroll,29,Premier League,2016/2017,Forward,West Ham United,1314,560,754,England,18,6,9,7,2,5,1,1,0,0,0,3,3,0,25,13,12,3,0,0.55,0.07,0.48,0.32,0.6,188,1.71,53,73,438,1314,0.21,21,186,-1,3
Andre Ayew,28,Premier League,2016/2017,Forward,West Ham United,1440,609,831,Ghana,25,6,10,6,1,5,3,2,1,0,0,6,5,1,23,11,12,1,0,0.56,0.19,0.38,0.15,0.54,240,1.44,63,58,1440,480,0.06,38,68,-1,4
Enner Remberto Valencia Lastra,29,Premier League,2016/2017,Forward,West Ham United,918,490,428,Ecuador,24,4,4,3,2,1,1,1,0,0,0,6,5,1,11,3,8,1,0,0.39,0.1,0.29,0.37,0.21,306,1.08,83,38,918,918,0.1,56,145,-1,7
Gökhan Töre,26,Premier League,2016/2017,Midfielder,West Ham United,241,140,101,Turkey,5,2,1,0,0,0,1,1,0,0,0,1,1,0,4,0,4,0,0,0.37,0.37,0,0,0,0,1.49,60,48,0,241,0,-1,-1,-1,17
Sam Byram,25,Premier League,2016/2017,Defender,West Ham United,1246,702,544,England,18,8,5,0,0,0,1,0,1,0,0,4,4,0,24,15,9,7,1,0.07,0.07,0,0,0,0,1.73,52,69,178,1246,0.51,391,191,147,15
Dimitri Payet,31,Premier League,2016/2017,Midfielder,West Ham United,1515,789,726,France,18,9,8,2,1,1,6,3,3,0,0,4,3,1,27,14,13,2,0,0.48,0.36,0.12,0.11,0.12,758,1.6,56,84,758,253,0.12,149,13,-1,8
Darren Randolph,31,Premier League,2016/2017,Goalkeeper,West Ham United,1980,900,1080,Republic of Ireland,22,10,12,0,0,0,0,0,0,0,0,4,4,0,35,17,18,1,0,0,0,0,0,0,0,1.59,57,90,1980,0,0.05,392,391,130,16
Pedro Obiang,26,Premier League,2016/2017,Midfielder,West Ham United,1767,987,780,Spain,22,12,9,1,0,1,1,0,1,0,0,6,5,1,29,18,11,7,0,0.1,0.05,0.05,0,0.12,1767,1.48,61,80,252,1767,0.36,219,212,-1,12
Angelo Ogbonna,30,Premier League,2016/2017,Defender,West Ham United,1756,766,990,Italy,20,9,11,0,0,0,0,0,0,0,0,5,4,1,28,11,17,2,0,0,0,0,0,0,0,1.44,63,88,878,0,0.1,393,392,103,18
Paul Pogba,25,Premier League,2016/2017,Midfielder,Manchester United,2609,1439,1170,France,30,16,13,5,3,2,4,3,1,0,0,14,7,7,19,9,10,7,0,0.31,0.14,0.17,0.19,0.15,522,0.66,137,87,373,652,0.24,108,103,-1,4
Chris Smalling,29,Premier League,2016/2017,Defender,Manchester United,1213,378,835,England,18,4,9,1,1,0,1,0,1,0,0,9,3,6,15,3,12,0,0,0.15,0.07,0.07,0.24,0,1213,1.11,81,67,0,1213,0,186,175,54,9
