full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Peter Crouch,37,Premier League,2017/2018,Forward,Stoke City,1554,880,674,England,31,8,6,5,2,3,2,2,0,0,0,4,2,2,25,15,10,4,0,0.41,0.12,0.29,0.2,0.4,311,1.45,62,50,389,777,0.23,58,108,-1,4
Geoff Cameron,33,Premier League,2017/2018,Defender,Stoke City,1525,693,832,USA,20,8,9,0,0,0,0,0,0,0,0,3,2,1,30,11,19,2,0,0,0,0,0,0,0,1.77,51,76,763,0,0.12,387,322,168,27
Fraser Forster,30,Premier League,2017/2018,Goalkeeper,Southampton,1800,990,810,England,20,11,9,0,0,0,0,0,0,0,0,4,2,2,29,15,14,0,0,0,0,0,0,0,0,1.45,62,90,0,0,0,391,355,121,19
Maya Yoshida,30,Premier League,2017/2018,Defender,Southampton,2051,1174,877,Japan,24,13,10,2,1,1,0,0,0,0,0,6,2,4,29,18,11,4,1,0.09,0,0.09,0.08,0.1,1026,1.27,71,85,513,0,0.18,165,385,75,7
Cedric Soares,27,Premier League,2017/2018,Defender,Southampton,2797,1433,1364,Portugal,32,16,16,0,0,0,3,0,3,0,0,7,3,4,41,21,20,3,0,0.1,0.1,0,0,0,0,1.32,68,87,932,932,0.1,393,129,86,23
Virgil van Dijk,27,Premier League,2017/2018,Defender,Southampton,2253,1170,1083,Netherlands,26,13,12,0,0,0,0,0,0,0,0,9,6,3,26,11,15,1,0,0,0,0,0,0,0,1.04,87,87,2253,0,0.04,267,257,53,14
Matt Targett,23,Premier League,2017/2018,Defender,Southampton,167,90,77,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,3.23,28,84,0,0,0,-1,-1,-1,18
Steven Davis,33,Premier League,2017/2018,Midfielder,Southampton,1521,920,601,Northern Ireland,23,10,7,3,1,2,0,0,0,0,0,5,2,3,21,14,7,0,0,0.18,0,0.18,0.1,0.3,507,1.24,72,66,0,0,0,102,388,-1,5
Dušan Tadić,30,Premier League,2017/2018,Midfielder,Southampton,2812,1511,1301,Serbia,36,18,16,6,5,1,3,2,1,1,0,8,3,5,40,21,19,4,0,0.29,0.1,0.19,0.3,0.07,469,1.28,70,78,703,937,0.13,101,131,-1,2
Nathan Redmond,24,Premier League,2017/2018,Midfielder,Southampton,1945,944,1001,England,31,11,11,1,0,1,3,2,1,0,0,8,3,5,29,12,17,3,0,0.19,0.14,0.05,0,0.09,1945,1.34,67,63,648,648,0.14,208,91,-1,10
James Ward-Prowse,24,Premier League,2017/2018,Midfielder,Southampton,1716,855,861,England,30,10,10,3,0,3,3,2,1,0,0,5,1,4,26,13,13,3,0,0.31,0.16,0.16,0,0.31,572,1.36,66,57,572,572,0.16,111,74,-1,4
Shane Long,31,Premier League,2017/2018,Forward,Southampton,1577,647,930,Republic of Ireland,30,6,9,2,1,1,1,0,1,0,0,7,2,5,25,10,15,6,0,0.17,0.06,0.11,0.14,0.1,789,1.43,63,53,263,1577,0.34,144,187,-1,6
Heurelho da Silva Gomes,37,Premier League,2017/2018,Goalkeeper,Watford,2129,1080,1049,Brazil,24,12,12,0,0,0,0,0,0,0,0,5,2,3,37,24,13,0,0,0,0,0,0,0,0,1.56,58,89,0,0,0,341,338,146,27
José Holebas,34,Premier League,2017/2018,Defender,Watford,2382,1076,1306,Greece,28,12,14,0,0,0,4,2,2,0,0,7,4,3,43,19,24,7,0,0.15,0.15,0,0,0,0,1.62,55,85,340,596,0.26,343,79,156,25
Miguel Ángel Britos Cabrera,33,Premier League,2017/2018,Defender,Watford,797,384,413,Uruguay,12,5,5,1,1,0,0,0,0,0,0,5,3,2,14,5,9,4,1,0.11,0,0.11,0.23,0,797,1.58,57,66,159,0,0.56,141,339,148,16
Craig Cathcart,29,Premier League,2017/2018,Defender,Watford,495,225,270,Northern Ireland,7,2,3,0,0,0,0,0,0,0,0,2,2,0,4,1,3,1,0,0,0,0,0,0,0,0.73,124,71,495,0,0.18,290,274,18,22
Nordin Amrabat,31,Premier League,2017/2018,Midfielder,Watford,200,118,82,Morocco,3,2,1,0,0,0,0,0,0,0,0,2,1,1,3,3,0,0,0,0,0,0,0,0,0,1.35,67,67,0,0,0,-1,-1,-1,20
Etienne Capoue,30,Premier League,2017/2018,Midfielder,Watford,1542,807,735,France,23,9,9,1,0,1,0,0,0,0,0,5,3,2,27,11,16,3,0,0.06,0,0.06,0,0.12,1542,1.58,57,67,514,0,0.18,191,344,-1,11
Troy Deeney,30,Premier League,2017/2018,Forward,Watford,1841,927,914,England,29,10,10,5,5,0,2,1,1,3,2,6,4,2,26,12,14,2,1,0.34,0.1,0.24,0.49,0,368,1.27,71,63,614,921,0.15,69,127,-1,5
Jérémy Pied,29,Premier League,2017/2018,Defender,Southampton,180,90,90,France,2,1,1,0,0,0,1,1,0,0,0,0,0,0,3,2,1,0,0,0.5,0.5,0,0,0,0,1.5,60,90,0,180,0,-1,-1,-1,15
Charlie Austin,29,Premier League,2017/2018,Forward,Southampton,1030,581,449,England,24,6,4,7,5,2,0,0,0,1,0,4,2,2,14,8,6,2,0,0.61,0,0.61,0.77,0.4,147,1.22,74,43,515,0,0.17,10,391,-1,1
Jose Fonte,34,Premier League,2017/2018,Defender,West Ham United,690,344,346,Portugal,8,4,4,0,0,0,1,1,0,0,0,3,2,1,10,6,4,0,0,0.13,0.13,0,0,0,0,1.3,69,86,0,690,0,247,99,83,18
Jay Rodriguez,29,Premier League,2017/2018,Forward,West Bromwich Albion,2824,1354,1470,England,37,15,16,7,4,3,1,1,0,1,0,10,6,4,38,18,20,2,0,0.25,0.03,0.22,0.27,0.18,403,1.21,74,76,1412,2824,0.06,79,240,-1,2
Alex McCarthy,28,Premier League,2017/2018,Goalkeeper,Southampton,1620,720,900,England,18,8,10,0,0,0,0,0,0,0,0,4,1,3,23,10,13,2,0,0,0,0,0,0,0,1.28,70,90,810,0,0.11,255,272,77,21
Ben Watson,33,Premier League,2017/2018,Midfielder,Watford,458,223,235,England,8,3,3,0,0,0,0,0,0,0,0,1,0,1,9,4,5,1,0,0,0,0,0,0,0,1.77,51,57,458,0,0.2,346,343,-1,19
Allan Nyom,30,Premier League,2017/2018,Defender,West Bromwich Albion,2308,1096,1212,Cameroon,29,12,13,0,0,0,1,1,0,0,0,9,5,4,38,20,18,7,0,0.04,0.04,0,0,0,0,1.48,61,80,330,2308,0.27,402,216,131,19
Younes Kaboul,32,Premier League,2017/2018,Defender,Watford,151,90,61,France,2,1,1,0,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,1.79,50,76,0,0,0,-1,-1,-1,17
Patrick van Aanholt,28,Premier League,2017/2018,Defender,Crystal Palace,2185,1062,1123,Netherlands,28,13,12,5,3,2,1,1,0,0,0,6,4,2,37,13,24,7,0,0.25,0.04,0.21,0.25,0.16,437,1.52,59,78,312,2185,0.29,91,224,142,4
Jermain Defoe,36,Premier League,2017/2018,Forward,AFC Bournemouth,1084,641,443,England,24,7,4,4,1,3,1,0,1,0,0,2,1,1,20,13,7,1,0,0.42,0.08,0.33,0.14,0.61,271,1.66,54,45,1084,1084,0.08,47,160,-1,5
Jordan Pickford,24,Premier League,2017/2018,Goalkeeper,Everton,3420,1710,1710,England,38,19,19,0,0,0,0,0,0,0,0,10,7,3,55,20,35,0,0,0,0,0,0,0,0,1.45,62,90,0,0,0,321,315,119,21
Simon Francis,33,Premier League,2017/2018,Defender,AFC Bournemouth,2706,1412,1294,England,32,17,14,0,0,0,1,0,1,0,0,5,3,2,43,24,19,10,1,0.03,0.03,0,0,0,0,1.43,63,85,271,2706,0.33,406,232,116,19
Charlie Daniels,32,Premier League,2017/2018,Defender,AFC Bournemouth,3005,1385,1620,England,35,16,18,1,1,0,3,1,2,0,0,6,3,3,46,22,24,0,0,0.12,0.09,0.03,0.06,0,3005,1.38,65,86,0,1002,0,233,139,100,12
Adam Smith,27,Premier League,2017/2018,Defender,AFC Bournemouth,2068,1138,930,England,27,12,10,1,1,0,3,2,1,0,0,4,2,2,34,19,15,6,0,0.17,0.13,0.04,0.08,0,2068,1.48,61,77,345,689,0.26,231,106,130,14
Steve Cook,27,Premier League,2017/2018,Defender,AFC Bournemouth,2766,1307,1459,England,34,15,16,2,0,2,1,1,0,0,0,5,2,3,49,23,26,5,0,0.1,0.03,0.07,0,0.12,1383,1.59,56,81,553,2766,0.16,186,242,150,8
Andrew Surman,32,Premier League,2017/2018,Midfielder,AFC Bournemouth,1852,985,867,England,25,11,9,2,1,1,5,3,2,0,0,5,3,2,26,14,12,2,0,0.34,0.24,0.1,0.09,0.1,926,1.26,71,74,926,370,0.1,148,38,-1,10
Harry Arter,28,Premier League,2017/2018,Midfielder,AFC Bournemouth,962,428,534,Republic of Ireland,13,5,6,1,1,0,0,0,0,0,0,3,1,2,12,5,7,4,0,0.09,0,0.09,0.21,0,962,1.12,80,74,241,0,0.37,162,406,-1,13
Jordon Ibe,22,Premier League,2017/2018,Midfielder,AFC Bournemouth,1999,898,1101,England,32,10,12,2,2,0,6,4,2,0,0,5,2,3,32,16,16,1,0,0.36,0.27,0.09,0.2,0,1000,1.44,62,62,1999,333,0.05,154,27,-1,6
Lewis Cook,21,Premier League,2017/2018,Midfielder,AFC Bournemouth,2238,1272,966,England,29,14,11,0,0,0,2,1,1,0,0,5,3,2,39,23,16,5,0,0.08,0.08,0,0,0,0,1.57,57,77,448,1119,0.2,285,166,-1,16
Callum Wilson,26,Premier League,2017/2018,Forward,AFC Bournemouth,1990,1050,940,England,28,12,11,8,5,3,2,1,1,0,0,5,2,3,30,17,13,0,0,0.45,0.09,0.36,0.43,0.29,249,1.36,66,71,0,995,0,40,150,-1,1
Joshua King,26,Premier League,2017/2018,Forward,AFC Bournemouth,2456,1241,1215,Norway,33,14,13,8,3,5,3,3,0,2,0,6,3,3,34,17,17,3,0,0.4,0.11,0.29,0.22,0.37,307,1.25,72,74,819,819,0.11,57,124,-1,2
David de Gea,28,Premier League,2017/2018,Goalkeeper,Manchester United,3330,1620,1710,Spain,37,18,19,0,0,0,0,0,0,0,0,18,11,7,27,9,18,0,0,0,0,0,0,0,0,0.73,123,90,0,0,0,375,372,17,18
Daley Blind,28,Premier League,2017/2018,Defender,Manchester United,360,257,103,Netherlands,7,3,1,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,376,373,1,24
Luke Shaw,23,Premier League,2017/2018,Defender,Manchester United,788,473,315,England,11,5,3,0,0,0,0,0,0,0,0,8,5,3,2,2,0,2,0,0,0,0,0,0,0,0.23,394,72,394,0,0.23,297,295,2,25
Eric Bertrand Bailly,24,Premier League,2017/2018,Defender,Manchester United,999,549,450,Côte d'Ivoire,13,6,5,1,0,1,0,0,0,0,0,8,5,3,6,1,5,2,0,0.09,0,0.09,0,0.2,999,0.54,167,77,500,0,0.18,160,375,6,13
Antonio Valencia,33,Premier League,2017/2018,Defender,Manchester United,2743,1440,1303,Ecuador,31,16,15,3,2,1,1,0,1,0,0,15,10,5,22,7,15,7,0,0.13,0.03,0.1,0.13,0.07,914,0.72,125,88,392,2743,0.23,149,227,16,10
Marouane Fellaini,31,Premier League,2017/2018,Midfielder,Manchester United,612,296,316,Belgium,16,2,3,4,4,0,0,0,0,0,0,10,6,4,1,0,1,1,0,0.59,0,0.59,1.22,0,153,0.15,612,38,612,0,0.15,11,376,-1,6
Juan Mata,30,Premier League,2017/2018,Midfielder,Manchester United,1933,1233,700,Spain,28,15,8,3,1,2,5,4,1,0,0,15,11,4,10,5,5,1,0,0.37,0.23,0.14,0.07,0.26,644,0.47,193,69,1933,387,0.05,128,43,-1,8
Ander Herrera,29,Premier League,2017/2018,Midfielder,Manchester United,1261,361,900,Spain,26,4,9,0,0,0,2,0,2,0,0,13,6,7,13,3,10,5,0,0.14,0.14,0,0,0,0,0.93,97,49,252,631,0.36,378,88,-1,21
Zlatan Ibrahimović,37,Premier League,2017/2018,Forward,Manchester United,103,101,2,Sweden,5,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1.75,52,21,0,0,0,-1,-1,-1,15
Wayne Rooney,33,Premier League,2017/2018,Forward,Everton,2283,1213,1070,England,31,15,12,10,6,4,2,2,0,3,3,8,6,2,32,15,17,5,0,0.47,0.08,0.39,0.45,0.34,228,1.26,71,74,457,1142,0.2,32,159,-1,1
Anthony Martial,22,Premier League,2017/2018,Forward,Manchester United,1583,670,913,France,30,7,11,9,5,4,5,4,1,1,0,15,10,5,13,5,8,1,0,0.8,0.28,0.51,0.67,0.39,176,0.74,122,53,1583,317,0.06,17,22,-1,2
Benik Afobe,25,Premier League,2017/2018,Forward,AFC Bournemouth,532,246,286,Congo DR,17,2,3,0,0,0,0,0,0,0,0,2,1,1,12,4,8,0,0,0,0,0,0,0,0,2.03,44,31,0,0,0,299,412,-1,20
Dan Gosling,28,Premier League,2017/2018,Midfielder,AFC Bournemouth,1942,841,1101,England,28,9,12,2,2,0,1,1,0,0,0,4,2,2,36,15,21,8,0,0.14,0.05,0.09,0.21,0,971,1.67,54,69,243,1942,0.37,164,197,-1,11
Nathan Aké,23,Premier League,2017/2018,Defender,AFC Bournemouth,3353,1710,1643,Netherlands,38,19,18,2,1,1,3,2,1,0,0,6,3,3,54,28,26,5,0,0.13,0.08,0.05,0.05,0.05,1677,1.45,62,88,671,1118,0.13,223,167,120,9
Morgan Schneiderlin,29,Premier League,2017/2018,Midfielder,Everton,2128,1029,1099,France,30,12,12,0,0,0,0,0,0,0,0,8,5,3,37,14,23,7,1,0,0,0,0,0,0,1.56,58,71,304,0,0.3,324,318,-1,25
Sergio Germán Romero,31,Premier League,2017/2018,Goalkeeper,Manchester United,90,90,0,Argentina,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,22
Faustino Marcos Alberto Rojo,28,Premier League,2017/2018,Defender,Manchester United,642,272,370,Argentina,9,4,4,0,0,0,0,0,0,0,0,3,2,1,8,3,5,6,0,0,0,0,0,0,0,1.12,80,71,107,0,0.84,276,289,59,16
Marcus Rashford,21,Premier League,2017/2018,Forward,Manchester United,1805,1015,790,England,35,10,7,7,5,2,5,4,1,0,0,19,12,7,15,7,8,3,0,0.6,0.25,0.35,0.44,0.23,258,0.75,120,52,602,361,0.15,42,35,-1,4
Michael Carrick,37,Premier League,2017/2018,Midfielder,Manchester United,109,85,24,England,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,-1,-1,-1,14
Calum Chambers,23,Premier League,2017/2018,Defender,Arsenal,869,364,505,England,12,4,6,0,0,0,0,0,0,0,0,3,3,0,13,4,9,1,0,0,0,0,0,0,0,1.35,67,72,869,0,0.1,287,265,90,21
Simon Mignolet,30,Premier League,2017/2018,Goalkeeper,Liverpool,1710,720,990,Belgium,19,8,11,0,0,0,0,0,0,0,0,7,5,2,22,3,19,3,0,0,0,0,0,0,0,1.16,78,90,570,0,0.16,347,345,65,17
Dejan Lovren,29,Premier League,2017/2018,Defender,Liverpool,2124,983,1141,Croatia,29,11,13,2,1,1,1,0,1,0,0,13,8,5,21,5,16,4,0,0.13,0.04,0.08,0.09,0.08,1062,0.89,101,73,531,2124,0.17,168,218,40,6
Nathaniel Clyne,27,Premier League,2017/2018,Defender,Liverpool,174,25,149,England,3,0,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0.52,174,58,174,0,0.52,-1,-1,-1,22
Alberto Moreno,26,Premier League,2017/2018,Defender,Liverpool,1264,543,721,Spain,16,6,8,0,0,0,0,0,0,0,0,6,5,1,17,1,16,1,0,0,0,0,0,0,0,1.21,74,79,1264,0,0.07,348,347,68,21
Georginio Wijnaldum,28,Premier League,2017/2018,Midfielder,Liverpool,2387,1084,1303,Netherlands,33,12,15,1,1,0,2,1,1,0,0,16,11,5,20,4,16,1,0,0.11,0.08,0.04,0.08,0,2387,0.75,119,72,2387,1194,0.04,228,157,-1,12
Adam David Lallana,30,Premier League,2017/2018,Midfielder,Liverpool,235,64,171,England,12,0,1,0,0,0,0,0,0,0,0,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,20,235,0,0.38,-1,-1,-1,16
Jordan Henderson,28,Premier League,2017/2018,Midfielder,Liverpool,2173,1145,1028,England,27,13,12,1,0,1,1,0,1,0,0,14,10,4,19,2,17,1,0,0.08,0.04,0.04,0,0.09,2173,0.79,114,80,2173,2173,0.04,230,212,-1,11
Philippe Coutinho,26,Premier League,2017/2018,Midfielder,Liverpool,1116,596,520,Brazil,14,7,6,7,2,5,6,2,4,0,0,5,4,1,14,3,11,0,0,1.05,0.48,0.56,0.3,0.87,159,1.13,80,80,0,186,0,14,3,-1,4
Sadio Mané,26,Premier League,2017/2018,Forward,Liverpool,2207,1034,1173,Senegal,29,13,15,10,6,4,7,3,4,0,0,12,8,4,18,5,13,4,1,0.69,0.29,0.41,0.52,0.31,221,0.73,123,76,441,315,0.2,29,21,-1,3
Jack Wilshere,26,Premier League,2017/2018,Midfielder,Arsenal,1187,578,609,England,20,6,6,1,1,0,3,1,2,0,0,7,5,2,15,7,8,6,0,0.3,0.23,0.08,0.16,0,1187,1.14,79,59,198,396,0.45,176,45,-1,17
Trent Alexander-Arnold,20,Premier League,2017/2018,Defender,Liverpool,1576,865,711,England,19,10,8,1,1,0,1,1,0,0,0,9,7,2,15,3,12,3,0,0.11,0.06,0.06,0.1,0,1576,0.86,105,83,525,1576,0.17,196,185,31,13
Thibaut Courtois,26,Premier League,2017/2018,Goalkeeper,Chelsea,3150,1530,1620,Belgium,35,17,18,0,0,0,0,0,0,0,0,15,10,5,30,11,19,2,0,0,0,0,0,0,0,0.86,105,90,1575,0,0.06,352,350,32,17
Gary Cahill,32,Premier League,2017/2018,Defender,Chelsea,2084,1153,931,England,27,14,10,0,0,0,0,0,0,0,0,12,9,3,21,7,14,2,1,0,0,0,0,0,0,0.91,99,77,695,0,0.13,353,351,42,20
Cesar Azpilicueta,29,Premier League,2017/2018,Defender,Chelsea,3330,1620,1710,Spain,37,18,19,2,2,0,6,3,3,0,0,15,9,6,34,15,19,1,0,0.22,0.16,0.05,0.11,0,1665,0.92,98,90,3330,555,0.03,214,76,45,8
Willian,30,Premier League,2017/2018,Midfielder,Chelsea,1883,1026,857,Brazil,36,10,10,6,2,4,7,3,4,1,0,16,10,6,16,9,7,1,0,0.62,0.33,0.29,0.18,0.42,314,0.76,118,52,1883,269,0.05,56,12,-1,4
Nemanja Matić,30,Premier League,2017/2018,Midfielder,Manchester United,3119,1620,1499,Serbia,36,18,17,1,0,1,1,1,0,0,0,17,11,6,25,9,16,6,0,0.06,0.03,0.03,0,0.06,3119,0.72,125,87,520,3119,0.17,237,226,-1,12
Eden Hazard,27,Premier League,2017/2018,Midfielder,Chelsea,2433,1125,1308,Belgium,34,13,15,12,4,8,4,1,3,2,0,14,8,6,26,11,15,2,0,0.59,0.15,0.44,0.32,0.55,203,0.96,94,72,1217,608,0.07,26,81,-1,1
N'Golo Kanté,27,Premier League,2017/2018,Midfielder,Chelsea,2998,1590,1408,France,34,18,16,1,0,1,1,1,0,0,0,15,10,5,29,13,16,3,0,0.06,0.03,0.03,0,0.06,2998,0.87,103,88,999,2998,0.09,240,229,-1,12
Adrián San Miguel del Castillo,31,Premier League,2017/2018,Goalkeeper,West Ham United,1710,900,810,Spain,19,10,9,0,0,0,0,0,0,0,0,6,4,2,28,11,17,2,0,0,0,0,0,0,0,1.47,61,90,855,0,0.11,242,263,129,17
James Collins,35,Premier League,2017/2018,Defender,West Ham United,1050,452,598,Wales,13,5,7,1,0,1,0,0,0,0,0,4,2,2,18,5,13,3,0,0.09,0,0.09,0,0.15,1050,1.54,58,81,350,0,0.26,157,262,145,11
Winston Reid,30,Premier League,2017/2018,Defender,West Ham United,1454,900,554,New Zealand,17,10,7,0,0,0,0,0,0,0,0,5,4,1,26,15,11,5,0,0,0,0,0,0,0,1.61,56,86,291,0,0.31,382,380,155,22
Mark Noble,31,Premier League,2017/2018,Midfielder,West Ham United,2404,1247,1157,England,29,14,14,4,1,3,0,0,0,2,0,8,6,2,43,17,26,6,0,0.15,0,0.15,0.07,0.23,601,1.61,56,83,401,0,0.22,126,381,-1,4
Cheikhou Kouyaté,28,Premier League,2017/2018,Midfielder,West Ham United,2803,1481,1322,Senegal,33,17,15,2,2,0,3,1,2,0,0,7,5,2,55,25,30,5,0,0.16,0.1,0.06,0.12,0,1402,1.77,51,85,561,934,0.16,194,133,-1,10
Michail Antonio,28,Premier League,2017/2018,Midfielder,West Ham United,1357,707,650,England,21,10,6,3,0,3,1,1,0,0,0,8,6,2,22,8,14,1,0,0.27,0.07,0.2,0,0.42,452,1.46,62,65,1357,1357,0.07,93,174,-1,7
Andy Carroll,29,Premier League,2017/2018,Forward,West Ham United,745,517,228,England,16,4,3,3,3,0,0,0,0,0,0,5,3,2,11,8,3,7,1,0.36,0,0.36,0.52,0,248,1.33,68,47,106,0,0.85,37,249,-1,5
Andre Ayew,28,Premier League,2017/2018,Forward,West Ham United,1842,842,1000,Ghana,30,8,11,3,2,1,4,4,0,0,1,6,4,2,38,13,25,5,0,0.34,0.2,0.15,0.21,0.09,614,1.86,48,61,368,461,0.24,124,57,-1,6
Pedro Rodriguez,31,Premier League,2017/2018,Midfielder,Chelsea,1522,739,783,Spain,31,9,8,4,2,2,2,1,1,0,0,13,8,5,12,6,6,1,0,0.35,0.12,0.24,0.24,0.23,381,0.71,127,49,1522,761,0.06,71,111,-1,5
Victor Moses,27,Premier League,2017/2018,Midfielder,Chelsea,2118,941,1177,Nigeria,28,11,14,3,1,2,3,3,0,0,0,13,9,4,18,5,13,3,0,0.25,0.13,0.13,0.1,0.15,706,0.76,118,76,706,706,0.13,130,104,-1,6
Michy Batshuayi,25,Premier League,2017/2018,Forward,Chelsea,353,144,209,Belgium,12,1,2,2,2,0,1,0,1,0,0,6,3,3,6,3,3,0,0,0.76,0.25,0.51,1.25,0,177,1.53,59,29,0,353,0,18,33,-1,11
Asmir Begović,31,Premier League,2017/2018,Goalkeeper,AFC Bournemouth,3420,1710,1710,Bosnia and Herzegovina,38,19,19,0,0,0,0,0,0,0,0,6,3,3,56,28,28,2,0,0,0,0,0,0,0,1.47,61,90,1710,0,0.05,405,405,125,17
Cesc Fabregas,31,Premier League,2017/2018,Midfielder,Chelsea,2309,1432,877,Spain,32,16,9,2,1,1,4,1,3,0,0,14,9,5,25,14,11,6,1,0.23,0.16,0.08,0.06,0.1,1155,0.97,92,72,385,577,0.23,174,75,-1,10
Ruben Loftus-Cheek,22,Premier League,2017/2018,Midfielder,Crystal Palace,1875,961,914,England,24,11,10,2,2,0,3,1,2,0,0,7,2,5,30,18,12,1,0,0.24,0.14,0.1,0.19,0,938,1.44,63,78,1875,625,0.05,147,89,-1,8
Sam Byram,25,Premier League,2017/2018,Defender,West Ham United,246,103,143,England,5,1,1,0,0,0,0,0,0,0,0,1,1,0,7,1,6,1,0,0,0,0,0,0,0,2.56,35,49,246,0,0.37,-1,-1,-1,15
Pedro Obiang,26,Premier League,2017/2018,Midfielder,West Ham United,1564,770,794,Spain,21,9,9,2,1,1,0,0,0,0,0,5,3,2,27,13,14,3,0,0.12,0,0.12,0.12,0.11,782,1.55,58,74,521,0,0.17,139,382,-1,9
Angelo Ogbonna,30,Premier League,2017/2018,Defender,West Ham United,2880,1440,1440,Italy,32,16,16,1,0,1,0,0,0,0,0,7,5,2,56,23,33,3,0,0.03,0,0.03,0,0.06,2880,1.75,51,90,960,0,0.09,236,379,167,12
Paul Pogba,25,Premier League,2017/2018,Midfielder,Manchester United,2151,968,1183,France,27,11,14,6,3,3,10,3,7,0,0,13,8,5,19,5,14,6,1,0.67,0.42,0.25,0.28,0.23,359,0.79,113,80,307,215,0.29,66,6,-1,5
Chris Smalling,29,Premier League,2017/2018,Defender,Manchester United,2535,1170,1365,England,29,13,15,4,1,3,0,0,0,0,0,12,7,5,23,7,16,4,0,0.14,0,0.14,0.08,0.2,634,0.82,110,87,634,0,0.14,127,377,27,7
Ashley Young,33,Premier League,2017/2018,Midfielder,Manchester United,2447,1222,1225,England,30,14,14,2,0,2,4,4,0,0,0,12,8,4,25,9,16,7,0,0.22,0.15,0.07,0,0.15,1224,0.92,98,82,350,612,0.26,181,85,-1,11
Ramadan Sobhi,21,Premier League,2017/2018,Forward,Stoke City,1233,465,768,Egypt,24,5,7,2,1,1,0,0,0,0,0,4,2,2,30,14,16,2,0,0.15,0,0.15,0.19,0.12,617,2.19,41,51,617,0,0.15,123,327,-1,7
Sung-Yeung Ki,29,Premier League,2017/2018,Midfielder,Swansea City,1869,1026,843,South Korea,25,11,10,2,2,0,2,1,1,0,0,6,5,1,28,11,17,2,0,0.19,0.1,0.1,0.18,0,935,1.35,67,75,935,935,0.1,153,135,-1,5
Tom Carroll,26,Premier League,2017/2018,Midfielder,Swansea City,2569,1232,1337,England,37,14,14,0,0,0,4,3,1,0,0,9,5,4,37,16,21,3,0,0.14,0.14,0,0,0,0,1.3,69,69,856,642,0.11,398,97,-1,19
James Tomkins,29,Premier League,2017/2018,Defender,Crystal Palace,2388,1218,1170,England,28,14,13,3,2,1,0,0,0,0,0,8,4,4,30,14,16,8,0,0.11,0,0.11,0.15,0.08,796,1.13,80,85,299,0,0.3,145,308,62,5
Abdoulaye Doucouré,25,Premier League,2017/2018,Midfielder,Watford,3325,1705,1620,France,37,19,18,7,4,3,3,3,0,0,0,9,5,4,56,29,27,10,0,0.27,0.08,0.19,0.21,0.17,475,1.52,59,90,333,1108,0.27,100,161,-1,1
Nathaniel Chalobah,23,Premier League,2017/2018,Midfielder,Watford,448,250,198,England,6,3,2,0,0,0,0,0,0,0,0,3,1,2,7,7,0,1,0,0,0,0,0,0,0,1.41,64,75,448,0,0.2,344,340,-1,21
Romelu Lukaku,25,Premier League,2017/2018,Forward,Manchester United,2869,1491,1378,Belgium,34,18,15,16,10,6,7,4,3,0,1,16,11,5,25,8,17,4,0,0.72,0.22,0.5,0.6,0.39,179,0.78,115,84,717,410,0.13,19,51,-1,1
Ashley Williams,34,Premier League,2017/2018,Defender,Everton,1833,903,930,Wales,24,10,10,1,1,0,0,0,0,0,0,6,4,2,30,11,19,4,1,0.05,0,0.05,0.1,0,1833,1.47,61,76,367,0,0.25,212,317,124,11
James Milner,32,Premier League,2017/2018,Midfielder,Liverpool,1762,866,896,England,32,8,8,0,0,0,3,2,1,0,0,13,9,4,22,6,16,3,0,0.15,0.15,0,0,0,0,1.12,80,55,587,587,0.15,349,86,-1,18
Daniel Sturridge,29,Premier League,2017/2018,Forward,Liverpool,547,396,151,England,15,5,2,2,2,0,1,0,1,0,0,6,5,1,8,4,4,0,0,0.49,0.16,0.33,0.45,0,274,1.32,68,36,0,547,0,46,77,-1,7
